Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;10;79;139;41;43;43;7.0;22.0;14.0;12.0;12.0;98;27;31440.0;0.0;0.0;6120.0;17880.0;7440.0;960.0;2965.0;706.0;14014;0.0;12.0;7.0;18.0;1.0;10.0;49.0;66.37083333333334;18.212937537640652;41;139;13.341549295774648;2.1793442274350405;7.0;20.0;27.21764705882353;27.219256490129055;1;96
11;11;43;137;39;40;43;6.0;20.0;13.0;12.0;16.0;99;33;24240.0;0.0;720.0;5820.0;13980.0;4440.0;120.0;3228.0;969.0;12231;0.0;12.0;9.0;17.0;0.0;17.0;45.0;0.0;0.0;0;0;13.13953488372093;2.1084701314684904;6.0;19.0;32.23939393939394;27.45012490333055;1;98
12;12;81;133;49;47;44;7.0;22.0;15.0;16.0;12.0;99;49;17340.0;4380.0;0.0;3600.0;11940.0;1800.0;240.0;2794.0;535.0;3151;0.0;16.0;8.0;23.0;0.0;56.0;72.0;0.0;0.0;0;0;14.943488943488944;2.7274652963424573;8.0;23.0;48.476377952755904;22.9236457939629;8;99
13;13;98;152;38;42;44;7.0;22.0;14.0;12.0;13.0;99;28;24240.0;0.0;0.0;3360.0;15600.0;5280.0;0.0;3456.0;1197.0;16482;0.0;12.0;9.0;17.0;0.0;11.0;49.0;0.0;0.0;0;0;13.307977736549166;2.3294818138032642;7.0;20.0;27.587692307692308;24.289963154751213;1;97
14;14;73;113;41;42;43;7.0;22.0;14.0;13.0;13.0;98;32;30420.0;0.0;0.0;6960.0;15360.0;8100.0;60.0;2702.0;443.0;8794;0.0;13.0;8.0;16.0;0.0;9.0;47.0;66.24861111111112;18.25431830991989;41;113;13.147260273972602;1.8326078134753447;8.0;21.0;32.142857142857146;31.98748774218624;1;96
15;15;59;143;42;44;43;7.0;22.0;14.0;13.0;13.0;99;35;23100.0;0.0;0.0;4200.0;14760.0;4140.0;0.0;3335.0;1076.0;15495;0.0;13.0;7.0;16.0;0.0;21.0;48.0;0.0;0.0;0;0;13.355140186915888;2.0427777334301687;7.0;20.0;34.85493827160494;27.837501467609346;2;97
16;16;38;133;53;47;44;7.0;21.0;14.0;13.0;14.0;99;43;25140.0;0.0;0.0;7140.0;17580.0;420.0;420.0;3413.0;1154.0;13952;0.0;13.0;10.0;18.0;0.0;25.0;59.0;0.0;0.0;0;0;13.43879472693032;1.9401403780851854;8.0;20.0;42.32515337423313;22.089439898689736;16;97
17;17;86;124;44;48;44;6.0;21.0;14.0;14.0;12.0;99;30;14460.0;0.0;0.0;3960.0;10500.0;0.0;3120.0;2661.0;402.0;5517;0.0;14.0;8.0;19.0;3.0;33.0;62.0;0.0;0.0;0;0;13.768826619964974;2.105569760712009;7.0;20.0;29.5203488372093;22.005407472206635;3;94
18;20;64;121;48;49;46;7.0;21.0;14.0;0.0;13.0;99;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2764.0;505.0;6832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;14.358433734939759;2.3144038145261687;8.0;20.0;33.8716577540107;20.357620836651247;5;97
19;21;80;116;44;45;46;7.0;21.0;14.0;13.0;13.0;96;22;21300.0;0.0;0.0;3720.0;16560.0;1020.0;0.0;2854.0;595.0;9656;0.0;13.0;9.0;17.0;0.0;6.0;49.0;0.0;0.0;0;0;13.689003436426116;2.161324217825414;8.0;20.0;21.29810298102981;16.09265252331036;2;89
20;22;89;129;44;45;46;7.0;20.0;14.0;13.0;13.0;99;28;22440.0;0.0;0.0;3960.0;12600.0;5880.0;0.0;2934.0;675.0;11259;0.0;13.0;10.0;16.0;0.0;7.0;49.0;0.0;0.0;0;0;13.531194295900178;2.035208845363428;8.0;19.0;27.09259259259259;21.693375434056083;2;88
21;24;43;134;47;50;47;7.0;22.0;14.0;0.0;13.0;98;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3025.0;766.0;14289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.90138888888889;14.487350737947951;47;134;13.761016949152543;2.121441542925873;8.0;21.0;44.22160664819945;21.020651464700116;6;95
22;25;29;106;51;54;48;8.0;22.0;14.0;13.0;14.0;95;44;12000.0;0.0;0.0;5280.0;5220.0;1500.0;240.0;2589.0;330.0;6861;0.0;13.0;10.0;16.0;0.0;26.0;59.0;72.64444444444445;10.13567528979924;51;106;13.943708609271523;2.044248146538934;9.0;20.0;43.115591397849464;18.966299312108443;10;88
23;27;64;74;47;50;49;7.0;19.0;12.0;0.0;12.0;62;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2441.0;182.0;5298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.592592592592595;4.665196711463832;47;74;12.256302521008404;1.4542975234223223;8.0;17.0;15.08974358974359;6.4959275160078676;5;47
24;28;72;149;48;51;50;7.0;22.0;14.0;12.0;13.0;99;41;19440.0;0.0;0.0;3780.0;14040.0;1620.0;600.0;3403.0;1144.0;15692;0.0;12.0;9.0;19.0;1.0;17.0;56.0;0.0;0.0;0;0;13.69260700389105;2.3086000215632505;8.0;22.0;40.06514657980456;23.47766955320575;6;99
