Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;0;81;94;58;60;60;5.0;22.0;16.0;0.0;15.0;80;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1533.0;21.0;462;0.0;15.0;10.0;19.0;2.0;10.0;61.0;67.36986301369863;9.22252580224179;58;94;15.632352941176471;3.2217295855629087;5.0;21.0;14.119047619047619;12.467486058415306;2;68
1;1;83;122;56;57;59;8.0;23.0;15.0;15.0;15.0;99;24;27060.0;0.0;0.0;3180.0;19560.0;4320.0;1320.0;1920.0;408.0;7191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;15.04631217838765;2.1335149535258906;8.0;22.0;23.99441340782123;19.546105702149386;1;98
2;2;75;141;55;57;58;7.0;24.0;15.0;15.0;15.0;96;34;28620.0;0.0;0.0;2640.0;19740.0;6240.0;780.0;2207.0;695.0;15897;0.0;15.0;8.0;21.0;1.0;18.0;0.0;0.0;0.0;0;0;14.837383177570093;2.6015280687371583;8.0;21.0;33.88036809815951;24.546333698212713;3;94
3;3;87;104;55;58;58;8.0;22.0;15.0;15.0;15.0;91;26;25297.0;0.0;0.0;5040.0;15780.0;4500.0;540.0;1759.0;247.0;7789;0.0;15.0;11.0;19.0;0.0;25.0;62.0;0.0;0.0;0;0;14.976331360946746;2.154631714038104;8.0;21.0;25.76452599388379;15.815340025652313;5;90
4;4;79;138;55;57;58;9.0;22.0;16.0;15.0;15.0;91;24;34721.0;0.0;840.0;6840.0;21360.0;6540.0;1140.0;1879.0;367.0;4788;0.0;15.0;13.0;20.0;2.0;13.0;61.0;0.0;0.0;0;0;15.637755102040817;1.9565179036676175;9.0;21.0;25.09486166007905;22.605547197785256;1;84
5;5;82;104;53;55;57;8.0;23.0;17.0;15.0;15.0;86;20;23880.0;0.0;1860.0;3120.0;15000.0;5760.0;240.0;1647.0;135.0;5438;0.0;15.0;9.0;21.0;0.0;15.0;62.0;0.0;0.0;0;0;15.780246913580246;2.1826713586844306;9.0;22.0;20.704980842911876;13.244572881878366;1;85
6;6;79;127;54;56;57;9.0;22.0;16.0;15.0;15.0;99;20;24831.0;1800.0;0.0;6360.0;13620.0;4860.0;360.0;1859.0;347.0;4644;0.0;15.0;13.0;19.0;0.0;14.0;60.0;0.0;0.0;0;0;15.635897435897435;2.1520994138088745;9.0;21.0;20.423387096774192;17.873045162094932;2;97
7;7;87;142;56;58;57;9.0;22.0;16.0;15.0;15.0;98;23;25200.0;0.0;0.0;4980.0;17340.0;2880.0;660.0;1920.0;408.0;11330;0.0;15.0;11.0;18.0;1.0;14.0;61.0;0.0;0.0;0;0;15.347732181425487;2.0674454551766686;7.0;20.0;22.711267605633804;18.39323244570205;2;94
8;8;51;140;52;57;57;8.0;21.0;15.0;15.0;16.0;99;33;29760.0;0.0;0.0;5280.0;19620.0;4860.0;600.0;2517.0;1005.0;12500;0.0;15.0;11.0;19.0;0.0;17.0;60.0;0.0;0.0;0;0;14.943231441048034;2.314999513080225;8.0;23.0;31.831460674157302;27.38130090845694;4;97
9;9;88;129;59;61;57;8.0;23.0;16.0;16.0;15.0;99;33;29040.0;0.0;0.0;4320.0;23520.0;1200.0;60.0;2223.0;711.0;13943;0.0;16.0;12.0;20.0;0.0;42.0;67.0;0.0;0.0;0;0;15.419847328244275;2.3677354094276977;8.0;22.0;33.224550898203596;21.469108756218354;5;97
10;10;88;142;58;59;58;8.0;24.0;15.0;15.0;15.0;95;24;27742.0;0.0;0.0;6660.0;15600.0;5520.0;0.0;1855.0;343.0;8830;0.0;15.0;11.0;21.0;0.0;16.0;63.0;0.0;0.0;0;0;15.371657754010695;2.463280915126186;8.0;23.0;23.668181818181818;16.484810814907938;4;89
11;11;85;132;55;57;58;7.0;23.0;15.0;15.0;15.0;91;24;26637.0;0.0;0.0;5400.0;14940.0;6300.0;480.0;1738.0;226.0;5570;0.0;15.0;13.0;20.0;0.0;14.0;61.0;0.0;0.0;0;0;15.247727272727273;2.1277376628671756;7.0;22.0;23.575091575091577;16.921572011801633;4;82
12;12;94;101;51;55;58;9.0;21.0;16.0;15.0;15.0;88;15;32739.0;0.0;0.0;6240.0;19320.0;7200.0;1920.0;1613.0;101.0;4085;0.0;15.0;12.0;21.0;3.0;10.0;58.0;0.0;0.0;0;0;15.414507772020725;1.9715235837554714;9.0;21.0;15.644204851752022;13.108405056598118;1;72
13;13;89;149;51;53;57;8.0;23.0;17.0;15.0;15.0;96;20;28883.0;0.0;0.0;5040.0;18180.0;5700.0;60.0;1918.0;406.0;6944;0.0;15.0;13.0;19.0;0.0;8.0;57.0;0.0;0.0;0;0;15.516877637130802;2.2134823638106416;8.0;21.0;20.554054054054053;19.928515419064436;1;94
14;14;83;114;52;54;57;8.0;23.0;16.0;15.0;14.0;98;30;26520.0;0.0;0.0;5040.0;15000.0;6480.0;300.0;1953.0;441.0;9693;0.0;15.0;12.0;20.0;0.0;16.0;59.0;74.45555555555555;15.980655744514722;52;114;15.652027027027026;2.1818963235766056;8.0;21.0;29.47107438016529;21.437361266591495;7;96
15;15;93;180;51;54;56;7.0;25.0;16.0;14.0;14.0;96;31;25171.0;0.0;1200.0;4200.0;15300.0;5760.0;660.0;2328.0;816.0;14329;0.0;14.0;11.0;20.0;1.0;12.0;57.0;0.0;0.0;0;0;15.425891181988742;2.3844094543397443;9.0;24.0;29.861635220125788;23.744573160171978;5;90
