;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;hr_time_series;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;resp_time_series;str_maxStressLevel;str_avgStressLevel;stress_time_series;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate
0;2;29;114;63;65;65;[75, 75, 75, 77, 80, 80, 80, 69, 74, 88, 85, 90, 89, 92, 84, 92, 100, 86, 85, 81, 73, 71, 77, 71, 69, 70, 75, 97, 96, 97, 94, 79, 76, 79, 90, 92, 96, 93, 91, 71, 72, 71, 72, 70, 70, 69, 76, 75, 76, 66, 67, 69, 67, 70, 69, 81, 68, 67, 68, 69, 68, 70, 72, 71, 73, 68, 69, 81, 72, 70, 68, 70, 74, 83, 99, 114, 80, 84, 83, 87, 75, 88, 63, 77, 80, 80, 75, 81, 77, 71, 84, 85, 88, 87, 87, 84, 87, 84, 85, 72, 66, 65, 68, 64, 66, 63, 63, 66, 67, 64, 65, 71, 65, 67, 65, 69, 71, 69, 69, 69, 67, 66, 66, 68, 68, 67, 68, 66, 69, 70, 67, 65, 67, 70, 68, 70, 65, 68, 69, 69, 76, 69, 72, 70, 70, 70, 67, 69, 73, 67, 69, 67, 68, 66, 65, 66, 67, 66, 71, 66, 69, 69, 65, 65, 67, 67, 65, 64, 65, 65, 67, 67, 73, 65, 67, 63, 64, 72, 88, 85, 80, 85, 81, 81, 77, 76, 79, 74, 77, 71, 70, 66, 77, 86, 83, 91, 77, 80, 84, 81, 78, 74, 82, 78, 78, 71, 83, 86, 92, 91, 91, 86, 83, 87, 85, 76, 77, 77, 73, 76, 82, 81, 85, 84, 84, 90, 88, 95, 93, 87, 89, 93, 88, 79, 83, 72, 72, 85, 81, 75, 74, 80, 81, 79, 89, 82, 84, 84, 73, 72, 77, 83, 80, 86, 76, 84, 94, 89, 92, 91, 91, 88, 82, 79, 75, 73, 71, 71, 76, 69, 70, 70, 68, 70, 78, 72, 69, 70, 70, 73, 70, 69, 78, 68, 83, 82, 83, 82, 80, 75, 73, 68, 66, 68, 87, 90, 87, 89, 93, 93, 96, 79, 69, 65, 65, 66, 74, 93, 92, 95, 94, 87, 79, 78, 70, 72, 69, 79, 78, 79, 81, 81, 81, 76, 78, 77, 78, 87, 73, 79, 74, 84, 80, 78, 77, 76, 77, 86, 85, 71, 75, 77, 82, 82, 80, 82, 82, 75, 81, 77, 76, 85, 77, 77, 77, 82, 79, 81, 78, 82, 85, 87, 87, 79, 77, 74, 80, 76, 80, 79, 77, 73, 74, 72, 82, 70, 71, 76, 80, 79];8.0;22.0;14.0;;12.0;[-2.0, -1.0, 15.0, 15.0, 12.0, 15.0, -1.0, 16.0, -1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -1.0, -1.0, -1.0, 9.0, 12.0, 14.0, 18.0, 17.0, 17.0, 13.0, 16.0, 14.0, -1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0, -1.0, -1.0, 19.0, 17.0, 12.0, 13.0, 17.0, 11.0, 12.0, 13.0, 15.0, 12.0, 13.0, 16.0, 14.0, 13.0, 16.0, 16.0, 15.0, 15.0, 12.0, 14.0, 15.0, 13.0, 16.0, 15.0, 15.0, 16.0, 14.0, 15.0, 15.0, 14.0, 13.0, 12.0, 16.0, 15.0, 16.0, -1.0, -1.0, 16.0, 17.0, 17.0, -1.0, 12.0, -1.0, 16.0, 10.0, 12.0, 14.0, 13.0, 11.0, 14.0, 17.0, 16.0, 15.0, 13.0, 13.0, -1.0, -1.0, -1.0, 11.0, -1.0, 13.0, 15.0, 16.0, 11.0, 14.0, 14.0, 15.0, 16.0, 17.0, 16.0, 15.0, 15.0, 16.0, 15.0, 17.0, 15.0, 15.0, 12.0, 15.0, 15.0, 16.0, 14.0, 15.0, 15.0, 15.0, 16.0, 16.0, 15.0, 16.0, 15.0, 16.0, 13.0, 16.0, 17.0, 17.0, 15.0, 13.0, 12.0, 14.0, 12.0, 11.0, 14.0, 15.0, 17.0, 15.0, 13.0, 15.0, 13.0, 16.0, 14.0, 11.0, 14.0, 14.0, 14.0, 12.0, 17.0, 15.0, 14.0, 13.0, 14.0, 16.0, 17.0, 15.0, 14.0, 14.0, 15.0, 13.0, 13.0, 12.0, 14.0, 15.0, 11.0, 13.0, 12.0, 14.0, 13.0, 13.0, 13.0, 16.0, -1.0, -1.0, -1.0, -1.0, -1.0, 11.0, 11.0, 11.0, 14.0, 14.0, 12.0, 10.0, 11.0, 11.0, -2.0, -2.0, 12.0, -1.0, 12.0, 14.0, 15.0, -1.0, 15.0, 13.0, 14.0, 14.0, 14.0, 18.0, 14.0, -1.0, -1.0, 12.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 12.0, -1.0, -1.0, -1.0, 14.0, -1.0, -1.0, -1.0, 16.0, 17.0, 11.0, -1.0, 15.0, 14.0, 15.0, 18.0, 15.0, 15.0, 14.0, 16.0, 16.0, 15.0, 13.0, 14.0, -1.0, 16.0, 16.0, 14.0, 12.0, 11.0, -1.0, -1.0, -1.0, 13.0, 14.0, 14.0, -1.0, 10.0, 12.0, 12.0, 13.0, 16.0, 18.0, 17.0, 17.0, 16.0, 16.0, 12.0, 11.0, 11.0, 14.0, 15.0, 14.0, 16.0, 15.0, 15.0, 15.0, 16.0, -1.0, -1.0, 10.0, -1.0, -1.0, -1.0, 11.0, -1.0, 11.0, 11.0, 13.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 13.0, 15.0, 16.0, 15.0, 16.0, 18.0, 17.0, -1.0, -1.0, -1.0, 11.0, 14.0, 17.0, 15.0, 11.0, 11.0, 11.0, 10.0, 10.0, 15.0, 16.0, 14.0, 13.0, 10.0, 11.0, 11.0, 19.0, 14.0, 13.0, 13.0, 13.0, 13.0, 15.0, 16.0, 21.0, 22.0, 22.0, -2.0, -2.0, -2.0, -2.0, -2.0, 13.0, 10.0, 10.0, 10.0, -2.0, -2.0, -2.0, -2.0, 10.0, 9.0, 12.0, 14.0, 15.0, 15.0, 11.0, 13.0, 12.0, 9.0, 8.0, 8.0, 12.0, 15.0, 14.0, -1.0, 13.0, 14.0, 14.0, 14.0, 14.0, 14.0, -2.0, -2.0, -2.0, 13.0, 13.0, 12.0, 15.0, -1.0];75;26;[-1, -2, 23, 44, -1, 13, -2, -2, -2, -1, -2, -2, 49, 38, 24, 25, 19, 19, -1, -2, -1, 46, -1, -1, -2, -2, 23, 21, 22, 20, 14, -1, -1, 9, 14, 14, 19, 34, 16, 15, 17, 19, 16, 16, 18, 25, 23, 23, 25, -2, -1, 46, -1, -1, -1, 16, 43, 25, 29, -1, 46, 57, -1, -2, -2, -1, -1, 10, 11, 12, 5, 14, 11, 13, 17, 13, 13, 16, 19, 15, 13, 12, 16, 17, 16, 18, 15, 9, 14, 17, 14, 15, 16, 22, 18, 23, 21, 11, 21, 17, 19, 16, 11, 16, 14, 15, 10, 11, 11, 17, 16, 14, 14, 18, 11, 23, 12, 7, -1, -2, -2, -2, -1, -1, 39, -1, 15, 4, 21, 46, -1, -1, -1, 37, -1, -1, 26, -1, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -1, -2, -2, 34, 22, -2, 40, 20, 38, 52, 52, 53, 37, 24, 54, 43, 46, 46, -2, -1, 68, -1, -1, 26, 24, -1, 20, 23, 19, 12, 28, 21, 19, 19, 18, 24, -1, -2, -1, -2, 23, -1, 9, -1, -2, -2, -2, -2, -1, 17, 21, 18, -2, -2, -1, -1, 24, -1, 21, 47, 40, 44, 37, -1, 25, -1, 24, 26, 47, 35, 36, 38, 50, 15, 28, 39, 34, 46, -1, 43, 26, 50, 30, -1, 37, 41, 37, 49, 59, 37, 31, -2, 34, -1, -1, 22, -1, 24, 15, 34, -1];;;;;;;;2690.0;352.0;7646;;12.0;10.0;15.0;0.0;18.0;63.0
1;3;88;102;53;59;62;[82, 78, 81, 81, 82, 72, 72, 75, 73, 72, 71, 73, 72, 80, 75, 70, 64, 68, 57, 70, 84, 85, 85, 76, 78, 84, 85, 85, 90, 93, 95, 94, 94, 93, 95, 93, 89, 84, 85, 91, 91, 93, 90, 91, 94, 89, 76, 63, 68, 67, 91, 94, 76, 89, 81, 75, 78, 76, 82, 74, 75, 70, 73, 63, 59, 57, 58, 59, 57, 71, 76, 74, 84, 69, 60, 62, 60, 60, 61, 62, 61, 60, 60, 59, 60, 61, 87, 67, 64, 63, 61, 64, 60, 61, 62, 62, 62, 62, 63, 64, 64, 63, 65, 62, 61, 62, 62, 64, 63, 65, 75, 66, 62, 61, 61, 60, 61, 59, 61, 60, 62, 62, 62, 61, 64, 63, 63, 62, 65, 65, 63, 64, 64, 65, 63, 65, 65, 64, 65, 59, 57, 58, 59, 60, 57, 56, 57, 58, 57, 58, 58, 59, 83, 83, None, 91, 88, 81, 76, 68, 66, 73, 70, 63, 58, 64, 61, 64, 69, 63, 61, 59, 60, 76, 56, 63, 73, 69, 65, 65, 70, 67, 66, 73, 66, 63, 63, 67, 59, 63, 67, 68, 62, 65, 67, 61, 65, 59, 53, 65, 76, 80, 71, 75, 62, 69, 69, 63, 65, 57, 83, 75, 66, 66, 78, 76, 76, 75, 68, 63, 68, 74, 72, 70, 68, 73, 80, 82, 71, 73, 72, 76, 74, 75, 70, 79, 82, 80, 77, 67, 68, 67, 71, 71, 72, 72, 74, 74, 77, 78, 93, 78, 76, 81, 90, 84, 78, 77, 70, 66, 69, 73, 70, 70, 69, 70, 86, 89, 80, 81, 80, 68, 62, 66, 85, None, 80, 83, 83, 65, 65, 64, 64, 64, 65, 66, 65, 64, 63, 63, 63, 68, 85, 86, 87, 73, 75, 69, 76, 71, 72, 75, 78, 83, 81, 84, 85, 84, 82, 83, 83, 87, 87, 83, 82, 83, 85, 80, 78, 76, 75, 82, 73, 77, 70, 65, 66, 65, 70, 66, 65, 66, 65, 67, 65, 71, 69, 63, 70, 74, 69, 62, 69, 61, 64, 64, 63, 70, 85, 86, 91, 98, 102, 96, 77, 76, 81, 81, 83, 80, 87, 86, 74, 70, 70, 77, 87, 79, 83, 84, 85, 87, 90, 86, 70, 73, 77, 78, 70, 73, 74, 80, 89, 92, 90, 87, 88, 90, 95, 95, 82, 63, 69, 66, 68, 65, 76, 76, 70, 68, 64, 71, 65, 67, 67, 67, 69, 90, 71, 72, 79, 67, 69, 71, 70, 71, 88, 93, 78, 84, 90, 75, 74, 71, 71, 80, 79, 85, 80, 67, 70, 64, 77, 78, 68, 68, 73, 68, 74, 77, 74, 76, 92, 81, 77, 79, 74, 80, 80, 76, 78, 79, 80, 84, 80, 78, 71, 70, 79, 69, 68, 68, 66, 73, 70, 69, 77, 71, 66, 69, 71, 69, 71, 80, 78, 72, 69, 77, 72, 67, 70, 71, 74, 71, 67, 69, 66, 67, 73, 86, 77, 75, 82, 81, 88, 73, 64, 75, 76, 86, 84, 85, 75, 66, 64, 68, 63, 69, 64, 62, 73, 76, 84, 80, 74, 74, 67, 70, 70, 80, 83, 78, 70, 68, 72, 71, 64, 67, 64, 66, 68, 86, 79, 75, 75, 79, 77, 76, 73, 79, 74, 82, 68, 62, 63, 67, 73, 83, 84, 80, 76, 79, 80, 69, 61, 70, 64, 74, 70, 71, 71, 70, 75, 66, 70, 71, 53];8.0;22.0;13.0;12.0;11.0;[15.0, 13.0, -1.0, 10.0, 10.0, -1.0, 10.0, 14.0, 14.0, 14.0, 11.0, 15.0, 15.0, 15.0, 12.0, 13.0, -1.0, -2.0, -1.0, -1.0, -1.0, 14.0, 12.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 15.0, -1.0, 16.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 14.0, 16.0, 11.0, 14.0, 16.0, -1.0, -1.0, 11.0, -1.0, -1.0, 12.0, -1.0, 12.0, -1.0, -1.0, -1.0, 12.0, 16.0, 15.0, 13.0, 12.0, 13.0, 14.0, 13.0, 15.0, 17.0, 15.0, 15.0, 14.0, 13.0, 13.0, 16.0, 15.0, 16.0, 15.0, 15.0, 17.0, 16.0, 15.0, 14.0, 18.0, -1.0, 12.0, 12.0, 11.0, 11.0, 12.0, 12.0, 11.0, 12.0, 12.0, 12.0, 12.0, 12.0, 13.0, 12.0, 12.0, 11.0, 14.0, 11.0, 11.0, 11.0, 12.0, 13.0, 12.0, 15.0, 14.0, 10.0, 10.0, 10.0, 15.0, 13.0, 14.0, 13.0, 13.0, 16.0, 13.0, 13.0, 15.0, 9.0, 9.0, 9.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 9.0, 10.0, 11.0, 14.0, 14.0, 12.0, 11.0, 12.0, 12.0, 12.0, 12.0, 11.0, 11.0, 12.0, 10.0, 10.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0, -1.0, -2.0, -1.0, -2.0, 14.0, 13.0, 13.0, 11.0, 13.0, 12.0, 10.0, 8.0, 14.0, 11.0, 14.0, 10.0, 10.0, 13.0, 19.0, 11.0, 14.0, 15.0, 12.0, 12.0, 9.0, 11.0, 13.0, 13.0, 13.0, 12.0, 9.0, 11.0, 13.0, 11.0, 11.0, 11.0, 12.0, 14.0, 12.0, 9.0, 11.0, 11.0, 15.0, 15.0, 15.0, 15.0, 12.0, 11.0, 9.0, 12.0, 14.0, 12.0, 11.0, 12.0, 12.0, -2.0, 14.0, 14.0, -1.0, 12.0, 12.0, 12.0, 12.0, 12.0, 13.0, 13.0, 13.0, -2.0, -2.0, -2.0, -2.0, 13.0, 16.0, 17.0, -1.0, 11.0, 14.0, 17.0, 17.0, 15.0, 14.0, 18.0, 14.0, 15.0, 15.0, 13.0, 17.0, 16.0, 16.0, 13.0, 14.0, 14.0, 14.0, 13.0, 13.0, 11.0, -1.0, -1.0, -2.0, -2.0, 12.0, 17.0, 16.0, 12.0, 14.0, 14.0, 12.0, 13.0, -1.0, -1.0, 14.0, -1.0, -1.0, -2.0, 17.0, 14.0, 13.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0, 14.0, 17.0, 15.0, 15.0, 14.0, 14.0, 14.0, 13.0, 17.0, 16.0, 15.0, 14.0, 14.0, -1.0, -1.0, -1.0, -2.0, -1.0, 16.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 10.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 8.0, 7.0, 11.0, 12.0, 16.0, 16.0, 13.0, 14.0, 17.0, 12.0, 9.0, 8.0, 10.0, 11.0, 11.0, 13.0, 16.0, 13.0, 13.0, 16.0, 12.0, 12.0, 12.0, 12.0, 15.0, 16.0, 14.0, 14.0, 13.0, 12.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 12.0, 9.0, 9.0, 17.0, -1.0, 16.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 15.0, -1.0, 15.0, -2.0, -2.0, 14.0, 12.0, -1.0, -1.0, -1.0, -1.0, -1.0, 11.0, -1.0, 10.0, -1.0, 12.0, 13.0, 15.0, 14.0, 14.0, 15.0, 11.0, 9.0, 8.0, 13.0, 14.0, 14.0, 16.0, 16.0, 18.0, 15.0, 13.0, 9.0, 9.0, 9.0, 11.0, 9.0, 13.0, 15.0, 15.0, 15.0, 14.0, -2.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0, -2.0, -2.0, -1.0, 16.0, 14.0, -1.0, 12.0, 13.0, 12.0, 15.0, 14.0, 13.0, 11.0, 16.0, 11.0, 13.0, 14.0, 14.0, 11.0, 10.0, 11.0, 11.0, 12.0, -1.0, -2.0, 13.0, 13.0, 13.0, 11.0, 11.0, 11.0, 12.0, 14.0, 10.0, 14.0, 17.0, 19.0, 14.0, 14.0, 15.0, 15.0, -2.0, 12.0, 10.0, 13.0, 16.0, 14.0, 17.0, 17.0, 12.0, 13.0, -1.0, -1.0, -1.0, -2.0, -2.0, 13.0, 12.0, 13.0, 14.0, 11.0, 11.0, -1.0, 15.0, 16.0, 16.0, 16.0, 15.0, 14.0, 13.0, 13.0, 13.0, 12.0, 14.0, 13.0, 14.0, 12.0, 14.0, 10.0, 9.0, 13.0, 14.0, 13.0, 14.0, 13.0, 15.0, 15.0, 22.0, 15.0, 16.0, 11.0, -1.0, -1.0, -1.0, 17.0, -1.0, -1.0, 13.0, 14.0, 16.0, 15.0, -1.0, 11.0, 14.0, 15.0, 14.0, -1.0, -1.0, 13.0, 14.0, -1.0, -1.0, -1.0, -1.0, 16.0, 15.0, 10.0, -1.0, 8.0, 13.0, 13.0, 11.0, -1.0, 10.0, -1.0, -1.0, 10.0, 10.0];72;21;[-1, -1, 31, -1, -1, 17, 16, 21, 24, 24, -1, 2, -2, -2, 42, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -2, -2, -2, -2, -1, -1, 12, 21, -2, -1, -2, -1, 20, -2, -2, -1, 18, 1, 2, 8, 17, 33, 31, 7, 10, 13, 8, 12, 12, 14, 12, 20, 20, 18, 17, 17, 16, 21, 20, 22, 24, 24, 23, 15, 17, 22, 23, 31, 23, 5, 15, 3, 3, 3, 4, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 11, 15, 9, 7, 10, 13, 15, 19, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -2, -2, -1, -1, -1, 8, 13, 9, 17, 16, 6, 15, 9, -1, 21, 15, 20, 19, 20, 12, 12, 14, 14, 14, 12, 18, 14, 12, 4, 21, 39, 25, 10, -1, 15, 7, 28, -1, 19, -1, -1, 23, 12, 22, 25, 20, 25, -1, -1, 25, 25, -1, 25, 45, 44, 22, 16, 23, 22, 25, 25, 25, 37, -1, -1, -2, -2, 31, 23, 13, 22, 23, 17, -2, -1, -2, -1, 15, 20, -1, -1, -1, -1, -1, -2, -1, 17, 15, 15, 17, 16, 14, 12, 10, -2, -2, -1, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, 32, 50, 24, 29, 18, 13, 17, 16, 15, 11, 15, 22, 12, 24, 20, 18, 12, 13, 11, -1, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -2, -2, -2, -2, -2, -2, -1, 28, -1, 37, 24, 25, -2, -2, -2, -1, -2, -1, 21, 16, 18, 19, 28, 22, 15, 17, 16, 17, 21, 50, 16, 32, 18, 21, 24, 49, -1, -1, 24, -1, -1, -2, -2, -1, 16, 18, 25, 22, 19, -1, -2, -1, -2, -1, -2, 30, 39, 30, 38, 58, 46, 25, 20, 36, 22, 18, -1, 21, 34, 19, 16, 21, 23, -1, 33, 20, 25, 21, 19, 24, 22, 18, 18, 23, 39, -2, -1, -1, 13, 24, 40, 48, -1, 16, 12, 13, 16, 11, 29, 47, 31, 25, 21, 22, 45, 24, 21, 22, 19, 18, 18, 12, -2, -1, -1, -1, 25, 46, -1, 13, 15, 16, -2, -1, -1, -2, -1, 13, 15, -1, -1, 24, -1, -1, -2, 5];3600.0;0.0;0.0;1860.0;1740.0;0.0;0.0;2784.0;446.0;14468;;;;;;;
