Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;11;45;132;41;44;49;8.0;22.0;14.0;12.0;15.0;99;31;20700.0;0.0;0.0;7440.0;7980.0;5280.0;0.0;2700.0;512.0;6797;0.0;12.0;10.0;15.0;0.0;11.0;50.0;0.0;0.0;0;0;13.739811912225706;2.2419513924542813;8.0;21.0;31.422885572139304;23.18496411098586;2;96
11;12;100;146;47;50;47;7.0;24.0;15.0;15.0;12.0;99;49;22620.0;0.0;0.0;5100.0;15900.0;1620.0;1440.0;3005.0;817.0;12648;0.0;15.0;7.0;23.0;1.0;62.0;73.0;0.0;0.0;0;0;14.849514563106796;2.8458238449672235;7.0;23.0;48.249336870026525;21.15050038814713;5;93
12;13;95;186;43;44;46;6.0;22.0;15.0;12.0;12.0;99;29;30584.0;0.0;0.0;7080.0;16260.0;7260.0;0.0;3547.0;1359.0;16998;0.0;12.0;8.0;15.0;0.0;6.0;50.0;0.0;0.0;0;0;13.392255892255893;2.6488051995237787;7.0;22.0;28.92817679558011;28.693567367584944;1;97
13;14;98;135;43;45;46;6.0;22.0;14.0;12.0;12.0;94;26;29280.0;0.0;0.0;5220.0;17340.0;6720.0;180.0;2591.0;403.0;7998;0.0;12.0;7.0;17.0;0.0;13.0;52.0;63.97083333333333;12.889831667507014;43;135;13.466973886328725;2.2630539357385073;7.0;21.0;26.458432304038006;17.2624372572399;2;79
14;15;94;119;42;43;45;6.0;21.0;13.0;12.0;13.0;97;22;29880.0;0.0;0.0;5940.0;17220.0;6720.0;180.0;2530.0;342.0;7647;0.0;12.0;7.0;16.0;0.0;11.0;51.0;0.0;0.0;0;0;13.004680187207489;2.0550102236739956;7.0;19.0;21.412776412776413;16.11404789200961;1;85
15;16;80;124;44;45;45;7.0;21.0;15.0;13.0;12.0;99;35;29880.0;0.0;0.0;7140.0;13920.0;8820.0;660.0;2948.0;760.0;13607;0.0;13.0;9.0;16.0;1.0;14.0;49.0;0.0;0.0;0;0;13.758620689655173;2.1640506784459284;8.0;21.0;35.12534059945504;25.661930918258555;4;97
16;17;59;112;44;46;45;6.0;21.0;14.0;12.0;12.0;90;36;26160.0;0.0;0.0;4620.0;18300.0;3240.0;1500.0;2846.0;658.0;15047;0.0;12.0;7.0;16.0;2.0;16.0;52.0;0.0;0.0;0;0;13.064676616915422;2.063855258312505;7.0;19.0;36.0958904109589;24.116250636347136;2;85
17;18;74;126;44;47;46;7.0;21.0;15.0;12.0;12.0;97;34;25620.0;0.0;0.0;6480.0;14820.0;4320.0;5700.0;2913.0;725.0;13702;0.0;12.0;7.0;19.0;4.0;17.0;54.0;0.0;0.0;0;0;13.521739130434783;2.2853383901219377;7.0;21.0;33.18648648648649;20.82930189384542;2;90
18;19;76;119;44;47;45;6.0;22.0;14.0;12.0;13.0;98;31;25860.0;0.0;1500.0;3360.0;18840.0;3660.0;1560.0;2840.0;652.0;13958;0.0;12.0;8.0;18.0;3.0;17.0;54.0;0.0;0.0;0;0;13.170771756978654;2.203236810276643;8.0;22.0;31.208;20.231841306877303;2;94
19;20;78;128;44;48;46;7.0;24.0;15.0;13.0;13.0;99;34;21816.0;0.0;0.0;5640.0;11340.0;4860.0;0.0;2841.0;653.0;11494;0.0;13.0;8.0;17.0;0.0;16.0;53.0;68.60277777777777;14.541721320071337;44;128;14.295819935691318;2.4689613825276524;8.0;22.0;33.58549222797927;19.997129247109125;2;96
20;21;79;134;45;48;46;7.0;23.0;15.0;13.0;12.0;99;38;23211.0;0.0;0.0;5400.0;13320.0;4500.0;180.0;3014.0;826.0;13094;0.0;13.0;9.0;19.0;0.0;16.0;54.0;0.0;0.0;0;0;13.975328947368421;2.3101000826357345;7.0;21.0;37.5974025974026;21.49567140978378;4;88
21;22;96;133;44;47;47;7.0;21.0;14.0;12.0;12.0;96;30;25485.0;0.0;0.0;5340.0;16620.0;3540.0;1320.0;3165.0;977.0;15450;0.0;12.0;8.0;16.0;1.0;17.0;55.0;0.0;0.0;0;0;13.29421768707483;2.284263058695259;7.0;20.0;29.57734806629834;18.076902500621376;3;89
22;23;99;124;42;44;47;6.0;21.0;14.0;12.0;12.0;99;24;27720.0;0.0;0.0;6300.0;14400.0;7020.0;0.0;2850.0;662.0;11472;0.0;12.0;8.0;19.0;0.0;11.0;53.0;0.0;0.0;0;0;13.391681109185441;2.174166933160375;7.0;20.0;24.237967914438503;17.86534757565524;1;94
23;24;90;125;42;44;46;7.0;20.0;14.0;12.0;12.0;98;22;29696.0;0.0;0.0;7980.0;13080.0;8640.0;0.0;2419.0;231.0;4274;0.0;12.0;9.0;15.0;0.0;8.0;47.0;0.0;0.0;0;0;13.334431630971993;2.1265987798669514;7.0;20.0;21.64781491002571;17.24425694366117;1;88
24;25;70;101;40;42;46;7.0;22.0;14.0;12.0;13.0;90;20;31857.0;0.0;0.0;6780.0;13560.0;11520.0;900.0;2327.0;139.0;3968;0.0;12.0;9.0;17.0;1.0;13.0;49.0;57.11527777777778;11.3487292450915;40;101;13.279940119760479;1.9972478060595202;8.0;20.0;20.33564814814815;14.174044730575265;1;90
25;26;85;130;42;44;45;7.0;21.0;14.0;13.0;13.0;99;27;18950.0;0.0;0.0;5760.0;8580.0;4620.0;180.0;2988.0;800.0;16757;0.0;13.0;10.0;15.0;0.0;18.0;50.0;0.0;0.0;0;0;13.478336221837088;1.8977224344148416;8.0;21.0;27.022662889518415;18.731426585220838;4;97
26;27;90;154;42;45;45;7.0;21.0;14.0;13.0;12.0;98;27;25440.0;0.0;0.0;7620.0;10620.0;7200.0;0.0;2681.0;493.0;8995;0.0;13.0;8.0;17.0;0.0;19.0;48.0;0.0;0.0;0;0;13.796825396825398;2.0594319030170736;8.0;21.0;27.221945137157107;18.852706856508405;3;91
27;28;86;131;42;45;44;6.0;25.0;14.0;12.0;13.0;95;25;28919.0;0.0;0.0;5040.0;17400.0;6480.0;1560.0;2492.0;304.0;6247;0.0;12.0;8.0;15.0;1.0;14.0;50.0;0.0;0.0;0;0;13.120689655172415;2.151658577491701;6.0;20.0;24.995203836930454;18.451439306688965;3;91
28;29;78;119;45;47;44;6.0;21.0;14.0;13.0;13.0;94;32;27300.0;0.0;0.0;6480.0;13560.0;7260.0;1080.0;2589.0;401.0;8292;0.0;13.0;8.0;19.0;2.0;16.0;52.0;65.06805555555556;13.625734703829215;45;119;13.807874015748032;2.17811615126006;8.0;21.0;31.65679012345679;20.163975567440737;4;91
