Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;0;87;129;61;65;83;8.0;23.0;14.0;0.0;14.0;95;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2212.0;633.0;10930;0.0;14.0;11.0;21.0;0.0;11.0;67.0;0.0;0.0;0;0;14.300595238095237;2.3733640236063143;9.0;23.0;40.82178217821782;21.410368562272712;6;92
1;1;80;137;54;58;74;8.0;23.0;15.0;14.0;15.0;97;30;26340.0;0.0;0.0;2940.0;16620.0;6780.0;240.0;1991.0;412.0;7435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.02638888888889;13.278454698574633;54;137;14.978159126365055;2.595355935169013;8.0;21.0;30.134177215189872;21.058561421264077;1;96
2;2;84;123;55;59;71;7.0;23.0;15.0;15.0;15.0;99;36;26040.0;0.0;0.0;4740.0;17460.0;3840.0;60.0;2139.0;560.0;9387;0.0;15.0;11.0;20.0;0.0;20.0;66.0;0.0;0.0;0;0;15.178631051752921;2.2048233956746404;9.0;22.0;36.0;25.58868399631176;2;93
3;3;77;131;55;58;68;8.0;23.0;16.0;15.0;14.0;99;31;24660.0;0.0;0.0;4740.0;14400.0;5520.0;0.0;2084.0;505.0;11284;0.0;15.0;12.0;19.0;0.0;13.0;65.0;0.0;0.0;0;0;15.506422018348625;2.28044238543241;8.0;22.0;30.301775147928993;20.580281461013364;2;88
4;4;80;135;59;63;67;6.0;24.0;16.0;14.0;15.0;99;39;23340.0;0.0;0.0;4080.0;14160.0;5100.0;720.0;2218.0;639.0;15033;0.0;14.0;9.0;19.0;0.0;20.0;69.0;0.0;0.0;0;0;14.952461799660442;2.670555327301946;6.0;22.0;38.74386920980926;21.361168498799877;6;96
5;5;87;150;56;61;66;8.0;22.0;16.0;15.0;15.0;100;34;24180.0;0.0;0.0;6180.0;12900.0;5100.0;0.0;2147.0;568.0;9816;0.0;15.0;10.0;18.0;0.0;17.0;68.0;0.0;0.0;0;0;15.530224525043177;2.0461941042537495;9.0;22.0;33.12721893491124;21.233384007446595;5;99
6;6;83;138;52;56;60;8.0;21.0;15.0;15.0;14.0;98;29;26520.0;0.0;0.0;5760.0;16620.0;4140.0;60.0;1916.0;337.0;6882;0.0;15.0;11.0;19.0;0.0;12.0;63.0;75.00138888888888;11.7006053150106;52;138;15.220930232558139;2.0995238659208053;9.0;21.0;29.5088161209068;20.31894421628312;2;97
7;7;83;158;51;56;59;6.0;22.0;15.0;14.0;15.0;97;29;23520.0;0.0;0.0;4260.0;13140.0;6120.0;0.0;1935.0;356.0;8170;0.0;14.0;11.0;17.0;0.0;11.0;61.0;74.87916666666666;13.83747365248922;51;158;14.458860759493671;2.22504813621193;8.0;20.0;29.362694300518136;20.581395517442637;1;87
8;8;84;133;53;56;58;7.0;22.0;15.0;15.0;15.0;98;32;25500.0;0.0;0.0;5760.0;15180.0;4560.0;240.0;1934.0;355.0;6313;0.0;15.0;12.0;20.0;0.0;15.0;65.0;0.0;0.0;0;0;14.985197368421053;2.1146679067367877;8.0;22.0;31.23316062176166;20.133686330218588;4;97
9;9;92;127;51;53;58;7.0;23.0;16.0;15.0;14.0;94;29;27180.0;0.0;0.0;4380.0;17880.0;4920.0;0.0;1859.0;280.0;6599;0.0;15.0;11.0;19.0;0.0;17.0;59.0;72.65277777777777;13.131027422591101;51;127;15.293023255813953;2.204863758434434;8.0;22.0;29.33827160493827;22.18912294930929;2;90
