Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;12;81;149;42;43;46;6.0;23.0;13.0;15.0;17.0;99;24;23740.0;0.0;720.0;5400.0;13860.0;4500.0;60.0;2174.0;490.0;10567;0.0;15.0;9.0;21.0;0.0;12.0;50.0;0.0;0.0;0;0;13.842010771992818;2.701185638984739;7.0;22.0;23.152647975077883;15.739855581799075;1;98
11;13;90;133;44;48;46;7.0;22.0;13.0;17.0;15.0;99;21;25920.0;0.0;0.0;4500.0;16620.0;4800.0;180.0;1997.0;313.0;11110;0.0;17.0;11.0;21.0;0.0;19.0;54.0;59.922222222222224;13.553476616538715;44;133;14.483277591973245;2.9897631297097984;7.0;22.0;20.664160401002505;10.50921513440413;1;99
12;14;84;119;41;43;45;5.0;22.0;12.0;15.0;15.0;98;21;28536.0;0.0;0.0;4260.0;19620.0;4680.0;240.0;1767.0;83.0;3278;0.0;15.0;8.0;19.0;0.0;11.0;48.0;0.0;0.0;0;0;13.41112828438949;2.7188277875606133;6.0;21.0;21.088372093023256;15.383518956644927;1;95
13;15;78;177;42;42;46;6.0;22.0;13.0;15.0;16.0;99;25;24840.0;0.0;0.0;6180.0;13860.0;4800.0;60.0;2151.0;467.0;11702;0.0;15.0;10.0;20.0;0.0;10.0;47.0;0.0;0.0;0;0;13.575652173913044;2.770797760003985;7.0;21.0;25.37150837988827;21.135343944364326;1;99
14;16;60;143;46;47;46;7.0;22.0;13.0;16.0;16.0;99;26;24780.0;3720.0;0.0;6600.0;14460.0;3720.0;180.0;1934.0;250.0;5327;0.0;16.0;11.0;19.0;0.0;19.0;53.0;0.0;0.0;0;0;13.977029096477795;2.876917547206729;7.0;22.0;25.577395577395578;15.43197102856014;6;99
15;17;77;148;45;49;46;7.0;22.0;13.0;16.0;15.0;99;30;17760.0;0.0;0.0;7980.0;8220.0;1560.0;0.0;2101.0;417.0;8790;0.0;16.0;12.0;19.0;0.0;19.0;55.0;0.0;0.0;0;0;13.900523560209423;2.8139920414431345;7.0;21.0;29.459701492537313;15.987420985313408;5;98
16;18;82;102;44;45;45;4.0;23.0;13.0;15.0;15.0;96;25;21480.0;3480.0;2940.0;3240.0;11220.0;7020.0;1440.0;1893.0;209.0;9597;0.0;15.0;9.0;18.0;1.0;15.0;52.0;60.459722222222226;10.805144861518288;44;102;13.90484140233723;3.05748376034881;4.0;22.0;24.301994301994302;14.655589115387205;2;82
17;19;88;171;42;46;46;6.0;22.0;13.0;15.0;16.0;99;21;26670.0;0.0;660.0;3420.0;18420.0;4860.0;120.0;2049.0;365.0;9425;0.0;15.0;7.0;20.0;0.0;16.0;52.0;0.0;0.0;0;0;14.46215139442231;2.783267046329424;7.0;23.0;20.673333333333332;14.612778274130108;2;98
18;20;71;143;44;46;45;6.0;21.0;13.0;16.0;15.0;98;26;31260.0;0.0;0.0;9840.0;16140.0;5280.0;360.0;2058.0;374.0;9435;0.0;16.0;11.0;20.0;0.0;17.0;51.0;64.53472222222223;15.991105685159816;44;143;14.096;2.7420401164096777;7.0;21.0;24.97377049180328;13.383595312482727;3;81
19;22;85;119;49;51;48;7.0;21.0;13.0;0.0;13.0;99;31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1862.0;178.0;5868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;13.447619047619048;2.3318946001703966;8.0;20.0;30.61003861003861;15.086061210788325;11;95
20;23;81;151;48;50;48;6.0;22.0;14.0;13.0;16.0;97;31;26880.0;0.0;0.0;4500.0;18000.0;4380.0;480.0;2002.0;318.0;6844;0.0;13.0;7.0;18.0;0.0;19.0;54.0;0.0;0.0;0;0;13.437735849056605;2.617951555189404;7.0;20.0;31.024390243902438;17.89108349236112;3;88
21;24;87;179;45;48;48;6.0;21.0;13.0;16.0;15.0;99;23;31560.0;0.0;660.0;5160.0;21420.0;4980.0;960.0;2104.0;420.0;10939;0.0;16.0;10.0;20.0;0.0;23.0;55.0;0.0;0.0;0;0;14.127118644067796;2.5329911646432706;7.0;21.0;23.282258064516128;13.752552344071027;3;96
22;25;83;175;42;43;48;7.0;22.0;13.0;15.0;15.0;99;22;31666.0;0.0;0.0;7020.0;20760.0;3900.0;540.0;2003.0;319.0;7998;0.0;15.0;10.0;21.0;1.0;14.0;50.0;0.0;0.0;0;0;13.908548707753479;2.3098859371960736;7.0;21.0;21.73925501432665;12.634975812071977;1;94
23;26;45;97;45;47;48;6.0;21.0;13.0;15.0;15.0;80;21;32075.0;0.0;0.0;11760.0;13860.0;6480.0;900.0;1711.0;27.0;1941;0.0;15.0;8.0;19.0;2.0;21.0;50.0;0.0;0.0;0;0;14.09127789046653;2.5504613172699715;6.0;20.0;21.63582089552239;8.70641728485781;4;73
24;27;58;105;45;47;48;6.0;22.0;14.0;15.0;16.0;93;30;12720.0;0.0;0.0;4440.0;5580.0;2700.0;120.0;1909.0;225.0;7374;0.0;15.0;11.0;18.0;0.0;13.0;50.0;64.48472222222222;11.566104209694213;45;105;14.045977011494253;2.470087931689098;6.0;21.0;29.658227848101266;18.303272223148173;6;90
25;28;80;147;44;47;48;8.0;23.0;14.0;16.0;16.0;99;23;26280.0;0.0;1620.0;5580.0;20700.0;0.0;3360.0;2011.0;327.0;7654;0.0;16.0;9.0;20.0;1.0;20.0;54.0;0.0;0.0;0;0;14.55765595463138;2.589235931623478;8.0;23.0;22.17080745341615;13.026919761726246;3;85
