Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;0;75;134;53;55;61;5.0;22.0;13.0;13.0;12.0;98;21;21600.0;0.0;0.0;4740.0;13440.0;3420.0;2040.0;2952.0;706.0;9153;0.0;13.0;9.0;19.0;1.0;13.0;61.0;0.0;0.0;0;0;13.016216216216216;2.2956496476165302;5.0;23.0;20.5748502994012;15.529152490506304;2;97
1;1;90;119;47;49;57;5.0;21.0;13.0;12.0;12.0;99;21;21360.0;8460.0;0.0;3000.0;13080.0;5280.0;0.0;2499.0;253.0;2355;0.0;12.0;7.0;17.0;0.0;13.0;52.0;64.40833333333333;14.334202977494074;47;119;12.963779527559055;1.9562807912130273;6.0;19.0;20.50995024875622;19.017173451046204;2;97
2;2;95;117;47;49;55;7.0;21.0;13.0;12.0;13.0;99;24;26760.0;0.0;0.0;3600.0;16500.0;6660.0;120.0;2687.0;441.0;7806;0.0;12.0;7.0;16.0;0.0;8.0;51.0;67.18333333333334;15.09220733432397;47;117;12.810084033613446;1.9060009151982773;7.0;18.0;23.723577235772357;18.683050655161487;2;97
3;3;44;131;49;50;54;7.0;19.0;13.0;13.0;14.0;100;26;26880.0;0.0;480.0;6000.0;16200.0;4680.0;60.0;3432.0;1186.0;8049;0.0;13.0;9.0;17.0;0.0;10.0;53.0;0.0;0.0;0;0;12.755952380952381;1.8175632032290998;7.0;19.0;25.083623693379792;23.513951158067165;4;99
4;4;66;156;54;57;55;7.0;22.0;13.0;14.0;13.0;100;34;14580.0;0.0;0.0;4860.0;9420.0;300.0;1500.0;3786.0;1548.0;9803;0.0;14.0;10.0;20.0;1.0;24.0;63.0;0.0;0.0;0;0;13.566176470588236;2.398535723293892;7.0;20.0;33.51898734177215;16.25069483187802;9;99
5;5;65;141;50;52;54;7.0;23.0;14.0;13.0;12.0;99;31;18960.0;0.0;0.0;6000.0;10260.0;2700.0;660.0;3166.0;928.0;16878;0.0;13.0;8.0;18.0;1.0;17.0;55.0;74.76666666666667;15.698761451500278;50;141;13.498175182481752;2.217629338216794;7.0;22.0;30.692556634304207;23.20583238262349;2;94
6;6;68;143;49;51;52;7.0;22.0;13.0;12.0;12.0;100;25;18540.0;2460.0;0.0;2700.0;12120.0;3720.0;1440.0;2921.0;683.0;4628;0.0;12.0;8.0;18.0;2.0;12.0;54.0;0.0;0.0;0;0;13.090047393364928;2.1499356317114904;7.0;20.0;24.376;17.71342120163879;3;94
7;7;82;152;49;50;51;6.0;20.0;13.0;12.0;13.0;99;27;19260.0;0.0;0.0;1440.0;13980.0;3840.0;180.0;3815.0;1577.0;9439;0.0;12.0;7.0;17.0;0.0;10.0;53.0;0.0;0.0;0;0;12.964;2.2464870353509725;7.0;20.0;27.56551724137931;25.083670685872292;2;99
8;8;47;141;48;50;51;7.0;20.0;13.0;13.0;12.0;100;27;25380.0;0.0;0.0;4080.0;13500.0;7800.0;1260.0;2988.0;750.0;7998;0.0;13.0;8.0;17.0;2.0;11.0;54.0;0.0;0.0;0;0;12.99499165275459;2.041712338631467;8.0;19.0;26.092391304347824;18.689166436942834;3;99
9;9;80;138;51;52;52;7.0;21.0;13.0;12.0;13.0;99;33;14220.0;0.0;0.0;4500.0;9000.0;720.0;0.0;3021.0;783.0;10845;0.0;12.0;7.0;15.0;0.0;11.0;54.0;73.82222222222222;14.833297960840055;51;138;12.850420168067227;2.1629762388924703;7.0;19.0;32.34722222222222;18.973929278985697;3;98
