Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;7;46;126;74;85;85;9.0;23.0;14.0;0.0;15.0;96;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2425.0;553.0;3798;0.0;15.0;12.0;21.0;1.0;52.0;79.0;96.16058394160584;9.425647242305669;74;126;14.18348623853211;2.45010817066834;9.0;22.0;69.29770992366412;13.7988242980139;19;94
1;8;81;164;68;70;78;7.0;22.0;15.0;15.0;15.0;96;44;21600.0;0.0;0.0;6900.0;12720.0;1980.0;780.0;3075.0;1203.0;10729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.45416666666667;13.843394308197041;68;164;14.818487394957984;2.4406903000170703;7.0;21.0;43.72274143302181;17.49466531840278;15;91
2;9;81;149;69;71;75;8.0;23.0;15.0;15.0;16.0;99;35;30840.0;0.0;0.0;5820.0;18120.0;6900.0;0.0;2949.0;1077.0;8402;0.0;15.0;12.0;20.0;0.0;26.0;79.0;90.85972222222222;14.062402194447259;69;149;15.35;1.9841559918514473;8.0;21.0;34.75647668393783;20.697119321490263;5;93
3;10;81;130;69;71;74;9.0;23.0;16.0;16.0;15.0;96;28;29400.0;0.0;0.0;3480.0;21540.0;4380.0;360.0;2457.0;585.0;3760;0.0;16.0;13.0;20.0;0.0;21.0;81.0;87.95972222222223;10.29494427865529;69;130;16.07843137254902;1.9902685198831802;10.0;21.0;27.740359897172237;15.43297777343397;6;84
4;11;74;130;67;70;73;9.0;23.0;15.0;15.0;15.0;99;36;23996.0;2760.0;0.0;6480.0;12900.0;4620.0;0.0;2807.0;935.0;4776;0.0;15.0;13.0;19.0;0.0;14.0;78.0;90.09166666666667;12.010524898327022;67;130;15.453396524486571;1.9369505835584653;9.0;22.0;35.47043701799486;24.17518060723772;5;96
5;12;80;143;68;73;73;8.0;22.0;15.0;15.0;16.0;99;42;22500.0;0.0;0.0;5160.0;11700.0;5640.0;300.0;3348.0;1476.0;8447;0.0;15.0;12.0;20.0;0.0;24.0;82.0;95.26944444444445;14.117942080212927;68;143;15.347008547008548;2.161258443536082;8.0;21.0;41.6812865497076;21.631432906140546;8;98
6;13;68;120;67;69;73;9.0;24.0;15.0;16.0;16.0;90;27;32100.0;0.0;0.0;6540.0;19620.0;5940.0;1020.0;2194.0;322.0;3721;0.0;16.0;13.0;20.0;1.0;26.0;79.0;84.84722222222223;9.055630112167517;67;120;15.409090909090908;2.13429500327732;9.0;24.0;26.950248756218905;15.966305081266317;2;83
7;14;86;115;69;73;71;8.0;22.0;16.0;16.0;15.0;90;25;20580.0;0.0;0.0;3780.0;14460.0;2340.0;180.0;2249.0;377.0;4203;0.0;16.0;12.0;21.0;0.0;22.0;81.0;0.0;0.0;0;0;15.671370967741936;2.137149078787809;9.0;21.0;24.601880877742946;11.194551808478375;6;73
8;15;85;136;68;72;71;7.0;23.0;15.0;15.0;15.0;97;27;32040.0;0.0;0.0;3720.0;22380.0;5940.0;0.0;2333.0;461.0;3285;0.0;15.0;11.0;20.0;0.0;16.0;77.0;84.95277777777778;11.230934118444445;68;136;15.17921686746988;2.024575365551953;7.0;21.0;27.402409638554218;16.27621500584622;3;87
9;16;76;159;64;68;71;7.0;22.0;16.0;15.0;15.0;99;31;27540.0;2700.0;0.0;3960.0;17820.0;5760.0;600.0;3053.0;1181.0;5374;0.0;15.0;11.0;19.0;1.0;16.0;74.0;90.40555555555555;17.790352323730666;64;159;15.46925566343042;2.142917837194489;9.0;20.0;29.88169014084507;18.934507657766428;1;97
10;17;91;136;65;68;70;9.0;24.0;15.0;15.0;15.0;96;31;23280.0;0.0;0.0;5700.0;12480.0;5100.0;1740.0;2625.0;753.0;6446;0.0;15.0;11.0;19.0;1.0;19.0;76.0;87.48611111111111;12.79126552634383;65;136;15.291600633914422;1.9544518175354808;10.0;22.0;30.716791979949875;16.871250441594224;3;94
11;18;72;120;68;72;71;9.0;23.0;15.0;15.0;15.0;94;33;25440.0;0.0;0.0;4500.0;14640.0;6300.0;120.0;2597.0;725.0;5353;0.0;15.0;12.0;19.0;0.0;16.0;75.0;87.45277777777778;11.627099239638193;68;120;15.359349593495935;2.0006436930966687;9.0;22.0;31.986945169712794;20.822571023679043;4;89
12;19;75;140;62;66;70;8.0;22.0;15.0;15.0;15.0;99;40;23640.0;0.0;0.0;3600.0;15960.0;4080.0;2340.0;3253.0;1381.0;7531;0.0;15.0;9.0;19.0;3.0;15.0;74.0;92.25555555555556;16.090325672493815;62;140;15.287435456110154;2.4293806463804564;8.0;22.0;39.65714285714286;26.576082541738653;2;94
