Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;0;75;144;59;61;67;7.0;24.0;15.0;15.0;14.0;96;43;19389.0;0;0.0;4740.0;11700.0;3000.0;120.0;2315.0;607.0;7484;0.0;15.0;12.0;18.0;0.0;10.0;68.0;84.77361111111111;15.641029493819875;59;144;14.530254777070065;2.3070182175500378;7.0;24.0;43.19733333333333;28.89629260341579;1;91
1;1;84;111;58;61;65;9.0;23.0;16.0;14.0;14.0;94;27;24480.0;0;0.0;5880.0;11640.0;6960.0;4020.0;1823.0;115.0;533;0.0;14.0;11.0;19.0;1.0;18.0;0.0;0.0;0.0;0;0;15.771929824561404;2.2725224452315658;9.0;23.0;26.73198198198198;14.60617432814561;5;87
2;3;85;119;61;64;63;8.0;25.0;16.0;0.0;15.0;97;46;0.0;2880;0.0;0.0;0.0;0.0;0.0;1931.0;223.0;725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;15.97704081632653;2.660555300785554;9.0;25.0;45.803212851405625;22.381446474794515;5;93
3;4;89;121;58;60;63;7.0;22.0;16.0;15.0;14.0;97;35;27777.0;1200;0.0;3540.0;17880.0;6360.0;1500.0;1820.0;112.0;343;0.0;15.0;12.0;21.0;1.0;16.0;65.0;0.0;0.0;0;0;15.277539341917024;2.195768256671749;8.0;21.0;34.85022026431718;19.629711756720326;3;93
4;5;78;145;57;61;62;7.0;21.0;16.0;14.0;14.0;99;34;29760.0;0;0.0;6420.0;15840.0;7500.0;720.0;2226.0;518.0;3605;0.0;14.0;11.0;18.0;1.0;18.0;67.0;80.59722222222223;15.987807613426883;57;145;14.91820987654321;2.2141050094764867;8.0;21.0;33.6374695863747;20.471865624839467;5;97
5;6;95;131;58;62;61;7.0;23.0;16.0;14.0;14.0;98;34;28500.0;3120;0.0;3600.0;21300.0;3600.0;1680.0;2183.0;475.0;3509;0.0;14.0;11.0;21.0;1.0;22.0;72.0;80.46527777777777;14.534113699636128;58;131;15.02248875562219;2.375746602026399;7.0;24.0;33.37674418604651;22.409973249149193;4;97
6;7;84;128;56;58;60;8.0;24.0;16.0;14.0;14.0;96;28;28070.0;4320;0.0;5160.0;14520.0;8400.0;0.0;2031.0;323.0;3686;0.0;14.0;12.0;19.0;0.0;10.0;64.0;0.0;0.0;0;0;15.717754172989379;2.129887853942862;8.0;22.0;28.07674418604651;23.00740363356576;1;91
7;8;83;157;56;58;60;8.0;24.0;16.0;14.0;14.0;99;38;24139.0;0;0.0;6060.0;10620.0;7500.0;60.0;2755.0;1047.0;9179;0.0;14.0;12.0;19.0;0.0;15.0;65.0;0.0;0.0;0;0;15.051181102362206;2.159336663299554;9.0;23.0;38.85064935064935;28.551112168737845;3;98
8;9;85;120;60;62;61;8.0;21.0;15.0;14.0;15.0;96;33;31372.0;0;0.0;3480.0;21480.0;6420.0;900.0;1808.0;100.0;580;0.0;14.0;11.0;19.0;1.0;20.0;70.0;76.93311582381729;10.547821477737758;60;120;14.542024013722127;2.0088656039816932;10.0;21.0;32.410994764397905;19.1071978585351;5;95
9;10;69;151;56;58;60;8.0;28.0;15.0;15.0;14.0;100;51;24163.0;0;0.0;6780.0;10980.0;6420.0;0.0;3370.0;1662.0;10286;0.0;15.0;11.0;19.0;0.0;15.0;64.0;0.0;0.0;0;0;14.914335664335665;2.4569020972154103;8.0;22.0;51.54385964912281;35.503514450255246;1;99
10;11;88;145;59;61;60;8.0;24.0;15.0;14.0;14.0;98;34;27029.0;0;0.0;4080.0;17640.0;5340.0;120.0;2332.0;624.0;5714;0.0;14.0;12.0;18.0;0.0;32.0;73.0;0.0;0.0;0;0;14.598214285714286;2.37268617148736;9.0;24.0;34.362880886426595;24.50933807026052;4;97
11;12;81;111;59;62;60;9.0;23.0;16.0;14.0;15.0;96;24;29040.0;0;0.0;2100.0;19800.0;7140.0;540.0;1773.0;65.0;316;0.0;14.0;12.0;20.0;1.0;14.0;67.0;73.57222222222222;9.634590780420975;59;111;15.626591230551627;2.24692783657603;9.0;22.0;23.5978021978022;16.589643121716914;3;89
12;13;58;160;55;57;59;7.0;25.0;15.0;15.0;15.0;100;45;24720.0;0;0.0;3720.0;12960.0;8040.0;60.0;2932.0;1224.0;7368;0.0;15.0;12.0;20.0;0.0;15.0;65.0;87.57083333333334;20.733440095518265;55;160;14.696869851729819;2.5626335470382307;7.0;24.0;44.56353591160221;31.688968341824452;1;98
13;14;86;157;59;64;60;8.0;26.0;16.0;15.0;14.0;98;32;21480.0;10800;0.0;4080.0;15480.0;1920.0;3540.0;2081.0;373.0;3231;0.0;15.0;10.0;20.0;4.0;25.0;73.0;0.0;0.0;0;0;15.284294234592446;2.255254930181048;9.0;25.0;31.68888888888889;20.166096891684248;6;93
14;15;86;189;60;63;61;6.0;27.0;16.0;14.0;14.0;99;37;28367.0;0;0.0;3120.0;18900.0;6360.0;0.0;2872.0;1164.0;7264;0.0;14.0;8.0;18.0;0.0;18.0;69.0;86.6125;22.263787472909655;60;189;15.537216828478964;2.698328624764762;7.0;27.0;36.652849740932645;24.64018169687761;4;97
15;16;62;139;59;61;61;8.0;24.0;16.0;14.0;15.0;99;44;32700.0;0;0.0;3780.0;20100.0;8820.0;960.0;2265.0;557.0;6484;0.0;14.0;11.0;19.0;1.0;18.0;68.0;84.56527777777778;15.404586796382562;59;139;15.441455696202532;2.3839633858875358;8.0;23.0;43.56467661691542;24.73867490066307;6;98
16;17;84;133;58;63;62;8.0;26.0;17.0;15.0;15.0;96;33;28200.0;0;0.0;1620.0;23280.0;3300.0;1320.0;1899.0;191.0;448;0.0;15.0;10.0;21.0;1.0;35.0;78.0;0.0;0.0;0;0;16.176911544227885;2.717350669189016;9.0;26.0;32.682758620689654;18.975617791021495;2;94
17;18;75;146;63;65;62;8.0;23.0;17.0;15.0;15.0;92;32;29579.0;0;0.0;4200.0;16560.0;8820.0;480.0;1928.0;220.0;2991;0.0;15.0;12.0;21.0;1.0;21.0;71.0;0.0;0.0;0;0;16.36525974025974;2.178263545898921;8.0;22.0;32.075949367088604;18.237929701446504;8;88
18;19;94;151;60;63;62;8.0;23.0;16.0;15.0;15.0;99;29;22680.0;0;0.0;4080.0;11460.0;7140.0;0.0;2307.0;599.0;5853;0.0;15.0;12.0;19.0;0.0;20.0;70.0;80.78611111111111;16.511656703637144;60;151;15.675632911392405;2.5471828403567693;8.0;23.0;28.783715012722645;18.684647994464655;5;97
19;20;87;144;53;54;62;8.0;24.0;17.0;15.0;15.0;94;30;27915.0;0;0.0;5640.0;14040.0;8280.0;60.0;1868.0;160.0;2023;0.0;15.0;9.0;20.0;0.0;13.0;64.0;75.35694444444445;12.769172147412178;53;144;16.041116005873715;2.5305327142072924;9.0;24.0;30.016279069767442;21.00857444255004;1;91
