Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;10;96;144;51;56;54;8.0;20.0;14.0;14.0;14.0;99;33;31560.0;0.0;0.0;5940.0;20340.0;5280.0;660.0;3871.0;1595.0;11008;0.0;14.0;11.0;17.0;1.0;12.0;60.0;0.0;0.0;0;0;13.963809523809523;1.8217272708704524;9.0;19.0;33.64724919093851;32.67177904789901;3;98
11;11;88;120;44;50;54;6.0;20.0;13.0;14.0;14.0;96;25;30218.0;0.0;1080.0;4620.0;18300.0;7320.0;60.0;2745.0;469.0;5526;0.0;14.0;9.0;19.0;0.0;9.0;56.0;0.0;0.0;0;0;13.261565836298933;2.029388098293366;8.0;20.0;24.180851063829788;19.83466917806672;1;96
12;12;86;137;48;50;53;7.0;20.0;13.0;14.0;15.0;97;32;26880.0;0.0;0.0;7020.0;15120.0;4740.0;180.0;2899.0;623.0;7261;0.0;14.0;9.0;17.0;0.0;17.0;56.0;72.78333333333333;15.855957520405033;48;137;13.433697347893915;2.0927898425160527;7.0;19.0;32.275862068965516;23.666978484002893;1;95
13;13;94;119;51;54;53;9.0;20.0;15.0;15.0;14.0;98;16;28860.0;0.0;0.0;6840.0;16320.0;5700.0;240.0;2354.0;78.0;108;0.0;15.0;11.0;19.0;0.0;22.0;60.0;0.0;0.0;0;0;14.727598566308243;1.5786404602221098;11.0;19.0;15.601092896174864;13.100677782787404;2;86
14;14;93;113;50;53;53;8.0;19.0;13.0;14.0;14.0;94;15;29220.0;0.0;1500.0;4620.0;18360.0;6240.0;60.0;2321.0;45.0;136;0.0;14.0;10.0;18.0;0.0;10.0;59.0;0.0;0.0;0;0;13.9106529209622;1.657718566335034;9.0;18.0;15.306878306878307;17.68301146546697;1;92
15;15;86;133;48;50;53;7.0;22.0;14.0;14.0;15.0;97;26;26907.0;0.0;0.0;3960.0;16200.0;6780.0;120.0;3133.0;857.0;12408;0.0;14.0;7.0;17.0;0.0;9.0;55.0;72.00833333333334;18.29017457847549;48;133;13.693103448275862;1.9384371654688393;7.0;20.0;25.1;21.06202551795337;1;96
16;16;86;131;48;51;52;7.0;22.0;14.0;15.0;14.0;97;33;26760.0;0.0;0.0;3480.0;18900.0;4380.0;0.0;2969.0;693.0;7567;0.0;15.0;10.0;18.0;0.0;15.0;60.0;0.0;0.0;0;0;14.392792792792793;2.0270118117547073;8.0;20.0;32.661764705882355;26.579962761735107;2;94
17;17;73;135;44;49;51;7.0;21.0;14.0;14.0;14.0;96;31;28920.0;7020.0;0.0;4440.0;20340.0;4140.0;1680.0;2885.0;609.0;8691;0.0;14.0;10.0;17.0;2.0;10.0;55.0;71.70416666666667;16.831600055154194;44;135;13.945454545454545;2.0292082077532663;8.0;20.0;30.64095744680851;27.4082865854723;1;94
18;18;93;108;50;53;51;7.0;23.0;14.0;14.0;14.0;95;30;21780.0;4740.0;0.0;5580.0;12360.0;3840.0;300.0;2509.0;233.0;4376;0.0;14.0;9.0;17.0;0.0;20.0;58.0;0.0;0.0;0;0;14.236391912908243;2.1800981719294903;7.0;20.0;29.619512195121953;22.841695075199386;3;84
19;19;100;129;44;46;51;7.0;23.0;14.0;14.0;14.0;98;30;38580.0;0.0;0.0;4140.0;24480.0;9960.0;420.0;2745.0;469.0;7446;0.0;14.0;9.0;18.0;0.0;10.0;54.0;0.0;0.0;0;0;14.14102564102564;2.030058474428495;8.0;21.0;29.17391304347826;26.858546478899235;1;95
20;20;82;107;45;48;50;8.0;20.0;14.0;14.0;14.0;93;21;25584.0;0.0;0.0;6420.0;12540.0;6660.0;240.0;2473.0;197.0;4710;0.0;14.0;10.0;17.0;0.0;10.0;53.0;0.0;0.0;0;0;13.98330550918197;1.7032979182016132;8.0;19.0;20.952380952380953;16.345892713974973;1;82
21;21;76;96;48;51;50;7.0;21.0;13.0;14.0;14.0;92;28;31286.0;0.0;0.0;6180.0;21300.0;3840.0;2340.0;2304.0;28.0;782;0.0;14.0;10.0;19.0;2.0;14.0;56.0;63.40694444444444;8.48624420244788;48;96;13.306382978723404;2.0792187828471342;7.0;21.0;27.648706896551722;16.51042899410136;3;84
22;22;67;145;49;51;50;7.0;21.0;14.0;14.0;14.0;100;43;22763.0;0.0;0.0;4440.0;15720.0;2640.0;240.0;3056.0;780.0;6404;0.0;14.0;9.0;18.0;0.0;19.0;57.0;75.51805555555555;17.22150485737147;49;145;14.216806722689075;2.034588279442689;8.0;21.0;42.249336870026525;27.08041675655675;3;95
23;23;71;145;52;55;50;8.0;21.0;14.0;14.0;14.0;97;39;29745.0;0.0;0.0;6120.0;22020.0;1620.0;900.0;2892.0;616.0;6448;0.0;14.0;9.0;18.0;1.0;27.0;62.0;75.28611111111111;15.182366467162156;52;145;13.764044943820224;2.0057359987935746;8.0;21.0;38.92911392405063;22.58508610576331;6;96
24;24;68;148;46;49;50;7.0;21.0;13.0;14.0;14.0;97;27;30403.0;0.0;0.0;5940.0;19800.0;4680.0;1800.0;3860.0;1584.0;27734;0.0;14.0;9.0;18.0;4.0;22.0;58.0;0.0;0.0;0;0;13.846753246753247;1.9082584986197213;8.0;19.0;26.193693693693692;25.258008378681165;1;92
25;25;83;144;53;54;51;7.0;20.0;13.0;14.0;14.0;98;37;19980.0;0.0;0.0;6600.0;9900.0;3480.0;0.0;3347.0;1071.0;19646;0.0;14.0;10.0;19.0;0.0;23.0;64.0;78.45833333333333;15.197164848893507;53;144;13.756944444444445;1.926592154620929;7.0;19.0;35.79369627507163;19.227274840675385;9;93
26;26;81;131;47;52;51;7.0;20.0;14.0;14.0;14.0;95;28;32520.0;0.0;0.0;3600.0;23940.0;4980.0;960.0;2674.0;398.0;9537;0.0;14.0;8.0;18.0;1.0;17.0;60.0;69.64444444444445;13.102108491139136;47;131;13.794952681388013;1.9799244196534698;7.0;19.0;28.12682926829268;20.322125685702392;2;91
27;27;75;124;51;55;52;7.0;23.0;14.0;14.0;14.0;98;33;26880.0;0.0;0.0;4860.0;18720.0;3300.0;540.0;3073.0;797.0;8417;0.0;14.0;9.0;20.0;1.0;16.0;61.0;0.0;0.0;0;0;14.327231121281464;1.9701467320145525;8.0;20.0;33.10622710622711;22.71401428060728;4;94
28;28;65;151;51;54;53;7.0;20.0;14.0;14.0;15.0;99;46;23754.0;0.0;0.0;5280.0;15240.0;3240.0;300.0;3626.0;781.0;5066;0.0;14.0;11.0;18.0;0.0;23.0;58.0;78.11222222222223;16.502513800278884;51;151;13.936567164179104;2.099444645049799;8.0;20.0;46.02777777777778;29.22116035550344;3;98
