Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;2;29;114;63;65;65;8.0;22.0;14.0;0.0;12.0;75;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2690.0;352.0;7646;0.0;12.0;10.0;15.0;0.0;18.0;63.0;76.92368421052632;8.650644460644973;63;114;14.0;2.2328713097073654;8.0;22.0;25.134969325153374;13.03911780364065;4;68
1;3;88;102;53;59;62;8.0;22.0;13.0;12.0;11.0;72;21;3600.0;0.0;0.0;1860.0;1740.0;0.0;0.0;2784.0;446.0;14468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;13.075129533678757;2.222600145795796;7.0;22.0;20.141630901287552;9.830391296805812;1;58
2;4;90;137;41;42;55;7.0;20.0;13.0;11.0;11.0;97;18;27660.0;0.0;2040.0;4620.0;18900.0;4140.0;60.0;3316.0;980.0;20776;0.0;11.0;7.0;18.0;0.0;5.0;46.0;0.0;0.0;0;0;12.109022556390977;2.1545879932237257;6.0;19.0;17.990881458966566;21.442435317699555;1;96
3;5;84;133;41;42;52;7.0;21.0;13.0;11.0;11.0;99;22;31500.0;0.0;0.0;7320.0;16620.0;7560.0;1800.0;2732.0;394.0;10599;0.0;11.0;7.0;15.0;2.0;9.0;47.0;0.0;0.0;0;0;12.006688963210703;2.13662646456406;7.0;19.0;22.194225721784775;20.121783243128153;1;94
4;6;95;103;41;42;50;6.0;21.0;12.0;11.0;11.0;96;23;26700.0;0.0;2100.0;6060.0;15660.0;4980.0;900.0;2591.0;253.0;9305;0.0;11.0;8.0;18.0;0.0;17.0;48.0;0.0;0.0;0;0;11.836206896551724;2.1748720355429927;7.0;20.0;23.07161125319693;18.766978323879904;1;87
5;7;29;138;41;43;49;6.0;22.0;14.0;11.0;12.0;99;36;29520.0;0.0;660.0;5940.0;17220.0;6360.0;420.0;2912.0;574.0;8487;0.0;11.0;7.0;15.0;0.0;13.0;46.0;0.0;0.0;0;0;12.353146853146853;2.5061687304941938;6.0;20.0;36.068306010928964;30.023091857291856;2;99
6;8;88;101;47;49;49;7.0;20.0;13.0;12.0;11.0;94;39;8880.0;0.0;0.0;3720.0;4140.0;1020.0;4500.0;2535.0;197.0;7062;0.0;12.0;6.0;16.0;3.0;18.0;53.0;0.0;0.0;0;0;12.566750629722922;2.2919644474761305;8.0;19.0;38.05490196078431;20.945796655639715;8;94
7;9;90;114;42;43;46;6.0;24.0;13.0;11.0;11.0;99;29;26400.0;5340.0;0.0;4680.0;15360.0;6360.0;1080.0;2731.0;393.0;7017;0.0;11.0;7.0;17.0;1.0;11.0;47.0;0.0;0.0;0;0;12.19964664310954;2.2962713397923227;7.0;20.0;28.979002624671917;24.152720132914443;1;97
8;10;89;141;41;44;44;7.0;21.0;13.0;11.0;11.0;99;25;32040.0;0.0;0.0;3840.0;21900.0;6300.0;480.0;3403.0;1065.0;19761;0.0;11.0;7.0;16.0;0.0;8.0;47.0;0.0;0.0;0;0;12.043087971274685;2.2600129838243386;7.0;20.0;25.235119047619047;25.321646677536947;1;94
9;11;68;139;42;45;44;6.0;19.0;12.0;11.0;11.0;89;23;30540.0;0.0;0.0;5280.0;20700.0;4560.0;1020.0;2925.0;587.0;12012;0.0;11.0;6.0;15.0;0.0;12.0;48.0;61.24722222222222;14.975628091282017;42;139;11.664845173041895;1.9754096261193173;6.0;19.0;22.43864229765013;17.16304154348771;2;80
10;12;93;147;43;46;45;7.0;21.0;13.0;11.0;11.0;90;24;28320.0;0.0;0.0;5940.0;19380.0;3000.0;3180.0;2704.0;366.0;7770;0.0;11.0;8.0;16.0;4.0;14.0;51.0;0.0;0.0;0;0;12.150387596899225;2.052192022650575;8.0;19.0;23.934177215189873;17.616181327864155;3;88
11;13;86;143;41;43;45;5.0;21.0;14.0;11.0;11.0;98;29;28860.0;0.0;0.0;4740.0;18060.0;6060.0;720.0;3103.0;765.0;11235;0.0;11.0;5.0;18.0;0.0;9.0;47.0;0.0;0.0;0;0;12.540727902946275;2.452775068369537;5.0;21.0;28.93169398907104;24.941094118320585;1;96
12;14;78;105;42;43;45;6.0;21.0;13.0;11.0;12.0;99;24;31010.0;0.0;0.0;6120.0;21120.0;3780.0;1380.0;2607.0;269.0;7309;0.0;11.0;7.0;17.0;1.0;13.0;47.0;59.50833333333333;13.212575554288339;42;105;12.036923076923078;1.9803316917798026;7.0;21.0;24.138014527845037;17.427201273925764;3;82
13;15;84;116;43;44;44;6.0;20.0;14.0;12.0;12.0;98;33;24600.0;0.0;1500.0;6180.0;13080.0;5340.0;1260.0;2958.0;620.0;11064;0.0;12.0;8.0;16.0;2.0;21.0;48.0;0.0;0.0;0;0;13.001700680272108;2.2808722147607403;7.0;19.0;32.43596730245232;20.180266970929907;3;91
14;16;74;98;43;43;44;6.0;21.0;13.0;12.0;11.0;90;26;27000.0;0.0;0.0;4080.0;16500.0;6420.0;1380.0;2533.0;195.0;7532;0.0;12.0;7.0;19.0;2.0;18.0;52.0;61.733333333333334;11.019729780917698;43;98;12.31733746130031;2.2941390597430567;7.0;19.0;25.493702770780857;14.232261420125699;1;88
15;17;86;108;43;43;44;7.0;21.0;13.0;11.0;11.0;97;32;20760.0;0.0;840.0;3420.0;11940.0;5400.0;600.0;3069.0;731.0;16228;0.0;11.0;7.0;17.0;0.0;15.0;48.0;0.0;0.0;0;0;12.37291280148423;2.1622690132201066;7.0;23.0;31.934285714285714;24.032209848536226;2;93
16;18;82;109;42;43;44;7.0;21.0;13.0;11.0;11.0;97;24;30300.0;0.0;0.0;5940.0;17580.0;6780.0;2280.0;3269.0;931.0;23927;0.0;11.0;7.0;20.0;2.0;12.0;48.0;0.0;0.0;0;0;11.996336996336996;2.1922243015405543;6.0;21.0;23.771084337349397;20.33444777450551;2;93
