Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;17;70;118;63;68;75;13.0;24.0;18.0;0.0;15.0;62;14;0.0;120.0;0.0;0.0;0.0;0.0;0.0;2229.0;210.0;3023;0.0;16.0;11.0;20.0;0.0;24.0;76.0;0.0;0.0;0;0;18.31958762886598;2.2177651598347494;11.0;24.0;14.73015873015873;6.738202739995357;4;54
1;20;84;146;86;74;70;8.0;22.0;17.0;0.0;16.0;95;55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2995.0;976.0;9822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;16.616071428571427;2.8480743360153697;8.0;21.0;54.19047619047619;12.298350828732117;34;75
2;21;57;142;69;71;71;8.0;24.0;17.0;16.0;17.0;98;33;28020.0;0.0;0.0;5100.0;16320.0;6600.0;60.0;2393.0;374.0;337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;16.757455268389663;2.3383778606912213;8.0;24.0;32.765079365079366;14.389217289347268;11;96
3;22;79;126;70;75;71;7.0;25.0;18.0;17.0;15.0;96;46;27840.0;0.0;0.0;6360.0;17100.0;4380.0;60.0;2784.0;765.0;2180;0.0;17.0;11.0;23.0;0.0;43.0;86.0;0.0;0.0;0;0;17.362940275650843;2.628324673453094;9.0;24.0;45.08771929824562;15.863762857260001;10;86
4;25;92;105;78;77;73;10.0;24.0;18.0;0.0;15.0;81;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2039.0;20.0;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;18.195652173913043;2.3058171416248987;11.0;23.0;35.13095238095238;12.848735125726025;15;69
5;26;79;164;64;69;73;8.0;23.0;15.0;15.0;16.0;95;33;29100.0;0.0;0.0;5700.0;17460.0;5940.0;120.0;3379.0;1360.0;7970;0.0;15.0;10.0;22.0;0.0;16.0;75.0;0.0;0.0;0;0;15.24;2.436922336922225;9.0;22.0;32.647260273972606;22.47637022566808;2;92
6;27;79;147;68;71;72;9.0;24.0;17.0;16.0;16.0;96;35;26820.0;0.0;0.0;6840.0;15240.0;4740.0;420.0;2632.0;613.0;2751;0.0;16.0;11.0;22.0;1.0;24.0;77.0;0.0;0.0;0;0;16.664621676891617;2.4632256251901703;10.0;23.0;34.474916387959865;14.749248818569459;8;85
7;28;77;112;68;73;72;9.0;23.0;16.0;16.0;15.0;90;40;27060.0;0.0;0.0;5040.0;17100.0;4920.0;840.0;2191.0;172.0;271;0.0;16.0;10.0;20.0;1.0;25.0;79.0;87.78055555555555;8.023518189410582;68;112;16.008403361344538;2.367482080254217;9.0;22.0;40.11464968152866;15.665140341052735;9;79
