Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;0;66;134.0;46.0;51.0;53.0;8.0;20.0;14.0;13.0;13.0;98.0;37.0;25560.0;0.0;0.0;3660.0;17340.0;4560.0;420.0;3096.0;931.0;9074.0;0.0;13.0;10.0;16.0;0.0;7.0;56.0;0.0;0.0;0.0;0.0;13.4875;1.8869440997852283;7.0;19.0;36.73900293255132;31.96321984801871;1;97
1;1;64;105.0;47.0;51.0;52.0;7.0;21.0;14.0;13.0;13.0;94.0;30.0;22842.0;1380.0;0.0;2460.0;18480.0;1920.0;1860.0;2390.0;225.0;5447.0;0.0;13.0;10.0;17.0;2.0;21.0;56.0;0.0;0.0;0.0;0.0;13.508196721311476;1.986431214201058;7.0;19.0;30.371104815864022;26.32367633151907;1;91
2;2;79;157.0;44.0;48.0;51.0;7.0;21.0;13.0;13.0;13.0;99.0;40.0;17820.0;0.0;0.0;5100.0;9660.0;3060.0;1620.0;2918.0;753.0;6148.0;0.0;13.0;9.0;16.0;1.0;6.0;52.0;0.0;0.0;0.0;0.0;13.10989010989011;2.159825743126379;7.0;19.0;40.57518796992481;32.158617470224776;1;98
3;3;64;126.0;45.0;49.0;51.0;7.0;21.0;14.0;13.0;13.0;99.0;42.0;26880.0;0.0;0.0;3300.0;19680.0;3900.0;780.0;2833.0;668.0;9192.0;0.0;13.0;10.0;17.0;2.0;16.0;56.0;76.21944444444445;17.403596681983174;45.0;126.0;13.574750830564785;2.1080198911544055;7.0;21.0;42.024324324324326;30.220486208954753;1;97
4;4;82;137.0;48.0;51.0;51.0;8.0;20.0;14.0;13.0;13.0;99.0;47.0;17840.0;0.0;0.0;3900.0;10740.0;3240.0;240.0;3081.0;916.0;9095.0;0.0;13.0;9.0;17.0;0.0;13.0;57.0;0.0;0.0;0.0;0.0;13.345575959933223;2.067906353852501;8.0;20.0;46.618384401114206;29.36945140688488;2;98
5;5;78;123.0;45.0;51.0;51.0;7.0;21.0;14.0;13.0;13.0;99.0;36.0;25200.0;0.0;0.0;5760.0;15960.0;3480.0;420.0;2916.0;751.0;3226.0;0.0;13.0;10.0;16.0;1.0;12.0;58.0;72.87777777777778;18.71004054736255;45.0;123.0;13.46676737160121;2.0583515249501705;7.0;21.0;35.13930348258707;29.902503223264624;1;99
6;6;65;143.0;44.0;47.0;50.0;5.0;21.0;14.0;13.0;13.0;99.0;35.0;24720.0;0.0;0.0;4440.0;17520.0;2760.0;300.0;2813.0;648.0;7659.0;0.0;13.0;10.0;17.0;0.0;5.0;50.0;70.44722222222222;18.015116894663635;44.0;143.0;13.656645569620252;2.077033885244787;5.0;21.0;35.146596858638745;29.936398137464813;1;97
7;7;92;111.0;45.0;47.0;49.0;8.0;19.0;14.0;13.0;13.0;97.0;25.0;20280.0;1980.0;0.0;3840.0;14760.0;1680.0;2340.0;2337.0;172.0;4560.0;0.0;13.0;10.0;17.0;2.0;11.0;52.0;0.0;0.0;0.0;0.0;13.694227769110764;1.8768931753839855;8.0;19.0;24.717761557177617;20.398658198598316;1;97
8;8;30;112.0;42.0;45.0;48.0;7.0;21.0;14.0;13.0;13.0;96.0;29.0;26580.0;0.0;780.0;6900.0;13260.0;6420.0;0.0;2367.0;202.0;4508.0;0.0;13.0;9.0;17.0;0.0;6.0;48.0;0.0;0.0;0.0;0.0;13.642642642642643;2.0791214898588817;7.0;19.0;29.241293532338307;24.825740660085028;1;94
9;10;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0
10;12;62;85.0;44.0;48.0;48.0;7.0;18.0;13.0;0.0;13.0;87.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2169.0;4.0;254.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.298850574712644;1.7818687241449294;8.0;17.0;21.120689655172413;15.124856894400683;1;65
11;13;80;116.0;44.0;46.0;48.0;7.0;22.0;14.0;13.0;13.0;95.0;33.0;18660.0;0.0;0.0;3840.0;13320.0;1500.0;360.0;2414.0;249.0;4987.0;0.0;13.0;10.0;19.0;0.0;15.0;56.0;0.0;0.0;0.0;0.0;13.666666666666666;2.2110831935702664;7.0;21.0;32.455729166666664;21.253752572819916;1;90
12;15;85;84.0;48.0;50.0;49.0;11.0;15.0;13.0;0.0;13.0;47.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2165.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.94;0.9254188241007418;11.0;17.0;11.363636363636363;2.434825385042505;7;19
13;16;79;119.0;44.0;49.0;49.0;8.0;21.0;14.0;13.0;13.0;99.0;38.0;27000.0;0.0;0.0;6000.0;17220.0;3780.0;540.0;2597.0;432.0;6627.0;0.0;13.0;10.0;18.0;1.0;11.0;53.0;0.0;0.0;0.0;0.0;13.585964912280701;2.068259595204339;8.0;21.0;37.55688622754491;27.2458544427661;2;93
14;17;78;109.0;46.0;50.0;49.0;7.0;21.0;14.0;13.0;13.0;97.0;34.0;26460.0;0.0;0.0;3540.0;20340.0;2580.0;1860.0;2319.0;154.0;4064.0;0.0;13.0;10.0;18.0;1.0;9.0;54.0;67.31944444444444;13.410429594669228;46.0;109.0;13.4597875569044;2.0611605855488997;8.0;21.0;33.82409638554217;26.54916598586341;1;93
15;18;63;131.0;46.0;52.0;50.0;7.0;20.0;14.0;13.0;13.0;99.0;33.0;23880.0;0.0;0.0;7260.0;12780.0;3840.0;780.0;2770.0;605.0;5124.0;0.0;13.0;9.0;19.0;1.0;17.0;55.0;71.29068150208623;17.27629710549742;46.0;131.0;13.594896331738436;1.9747624847638168;7.0;19.0;33.41711229946524;25.54177298196535;2;94
