Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;10;83;121;67;69;65;6.0;23.0;15.0;17.0;15.0;97;36;29820;0;0;6000;18180;5640;1500;1876.0;282.0;2259;0.0;17.0;13.0;21.0;1;28.0;76.0;84.6897689768977;11.396519398574016;67;121;15.922794117647058;2.455020873032289;7.0;22.0;35.967065868263475;19.488568561198218;10;92
11;11;59;105;60;64;65;8.0;22.0;15.0;15.0;17.0;86;23;26635;0;2640;6180;16320;4140;0;1680.0;86.0;1209;0.0;15.0;9.0;19.0;0;17.0;72.0;0.0;0.0;0;0;15.304721030042918;2.2016037919979405;9.0;21.0;22.905263157894737;12.371506893886643;1;74
12;12;74;149;64;68;65;8.0;25.0;16.0;17.0;15.0;99;35;21120;5520;0;7860;12660;600;120;2495.0;901.0;11000;0.0;17.0;10.0;23.0;0;20.0;74.0;0.0;0.0;0;0;16.408045977011493;2.6931466188326607;8.0;23.0;34.354304635761586;21.66367617871148;8;97
13;13;79;132;61;64;65;8.0;23.0;15.0;15.0;16.0;99;40;26220;0;0;3300;20640;2280;480;2093.0;499.0;3033;0.0;15.0;10.0;18.0;1;17.0;68.0;84.40555555555555;14.059080585642159;61;132;14.959876543209877;2.15415074144248;8.0;23.0;40.23227383863081;24.769002928592055;2;99
14;14;20;153;60;62;65;8.0;23.0;14.0;16.0;19.0;99;38;28920;0;0;3420;17280;8220;1440;2800.0;1206.0;4960;0.0;16.0;12.0;21.0;1;25.0;69.0;0.0;0.0;0;0;14.779334500875656;2.242791975267953;8.0;21.0;37.57281553398058;26.933912385862882;1;98
15;15;86;119;73;77;67;8.0;24.0;16.0;19.0;15.0;94;49;10800;9480;0;3720;7080;0;4980;1894.0;300.0;1890;0.0;19.0;15.0;23.0;4;69.0;88.0;89.62361111111112;7.93279047609694;73;119;16.835555555555555;2.4563588429690193;8.0;24.0;48.86946386946387;18.782815261025526;13;89
16;16;78;111;65;67;67;8.0;23.0;15.0;15.0;15.0;90;24;28800;0;0;5640;19920;3240;0;1746.0;152.0;2655;0.0;15.0;10.0;20.0;0;15.0;70.0;78.92361111111111;9.626554608297988;65;111;15.257097791798108;2.108677078640185;8.0;21.0;23.95876288659794;15.365926641837579;6;85
17;17;76;114;63;65;67;8.0;23.0;16.0;15.0;16.0;92;29;31019;0;1500;5160;21780;4080;2160;1761.0;167.0;1575;0.0;15.0;9.0;21.0;2;17.0;72.0;0.0;0.0;0;0;15.3765625;2.2625512554622382;8.0;23.0;29.161290322580644;17.70032567090672;2;91
18;18;84;123;65;66;67;7.0;24.0;15.0;16.0;15.0;95;39;25260;3360;0;6240;15720;3300;900;2131.0;537.0;3510;0.0;16.0;10.0;22.0;1;23.0;72.0;85.07916666666667;13.128239679535612;65;123;15.665584415584416;2.7871197223603645;7.0;22.0;39.21553884711779;21.80728211012197;9;90
19;19;78;148;65;68;67;6.0;24.0;16.0;15.0;15.0;96;29;28440;0;0;6180;18420;3840;420;1906.0;312.0;3122;0.0;15.0;10.0;20.0;0;21.0;72.0;81.475;12.180445964285909;65;148;15.84862385321101;2.3304964498042664;6.0;23.0;28.739659367396595;16.546413637508625;6;94
20;20;77;158;61;64;67;8.0;23.0;15.0;15.0;15.0;98;34;26100;0;0;5100;18300;2700;1560;2012.0;418.0;5092;0.0;15.0;10.0;21.0;1;14.0;69.0;0.0;0.0;0;0;15.081494057724958;2.2410312798649445;8.0;22.0;34.022662889518415;22.770055052048633;2;92
21;21;63;153;57;60;67;7.0;24.0;15.0;15.0;15.0;99;40;25237;0;0;4260;17400;3600;0;2761.0;1167.0;7853;0.0;15.0;9.0;20.0;0;21.0;66.0;89.70138888888889;19.778664101160707;57;153;14.726973684210526;2.4503885404783214;7.0;21.0;40.18731117824773;30.329927325362622;1;99
22;22;84;158;56;64;65;7.0;24.0;14.0;15.0;14.0;99;42;28770;0;0;6540;19380;2880;1320;2678.0;1084.0;7078;0.0;15.0;8.0;20.0;2;35.0;71.0;89.74583333333334;18.181434651100066;56;158;14.627090301003344;2.5154509616251146;8.0;23.0;41.6;26.541660051885586;1;98
23;23;79;146;60;63;64;8.0;22.0;15.0;14.0;15.0;99;36;26275;0;540;5160;17820;3300;120;2345.0;751.0;7284;0.0;14.0;9.0;18.0;0;12.0;68.0;0.0;0.0;0;0;14.784452296819788;2.083802238015651;8.0;20.0;35.631884057971014;26.87017900272961;2;97
24;24;83;119;59;63;64;8.0;23.0;15.0;15.0;15.0;95;29;28260;0;0;6300;18420;3540;1740;2099.0;505.0;4829;0.0;15.0;10.0;19.0;1;22.0;68.0;0.0;0.0;0;0;15.016155088852988;2.36008763600309;8.0;21.0;28.432642487046632;20.424304118298476;2;92
25;25;89;149;61;63;64;7.0;23.0;15.0;15.0;15.0;99;43;24600;3000;0;5700;13740;5160;120;2467.0;873.0;4387;0.0;15.0;10.0;20.0;0;12.0;67.0;87.44444444444444;17.153626834586525;61;149;14.675507020280811;2.5205877593225785;7.0;22.0;43.811557788944725;30.121899195454674;1;98
26;26;85;153;59;60;62;7.0;24.0;15.0;15.0;15.0;99;38;27000;0;0;7380;12240;7380;120;2316.0;722.0;5071;0.0;15.0;9.0;23.0;0;16.0;66.0;85.92083333333333;17.450584497533473;59;153;14.736925515055468;2.423579897059594;8.0;22.0;38.435483870967744;24.328589072760575;2;97
