Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;0;64;93;54;58;58;6.0;19.0;14.0;0.0;13.0;52;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2214.0;9.0;210;0.0;13.0;7.0;18.0;4.0;5.0;56.0;0.0;0.0;0;0;13.583333333333334;2.066599461272874;7.0;19.0;8.044444444444444;6.499420676937481;0;28
1;1;66;114;50;52;55;6.0;21.0;13.0;13.0;13.0;93;27;23220.0;0.0;0.0;3180.0;17160.0;2880.0;3420.0;2396.0;191.0;5131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.17361111111111;11.427020767747962;50;114;13.093990755007704;2.072368126488749;7.0;21.0;26.745283018867923;21.12164289312756;0;88
2;2;18;122;47;50;53;7.0;20.0;13.0;13.0;19.0;99;41;23100.0;0.0;0.0;3780.0;16920.0;2400.0;3480.0;2897.0;692.0;9245;0.0;13.0;8.0;16.0;3.0;13.0;55.0;73.5111111111111;17.47601177770034;47;122;13.021875;1.9865539218392738;7.0;20.0;40.35606060606061;29.940378273292442;2;97
3;3;86;128;53;57;54;7.0;25.0;15.0;19.0;12.0;99;42;8820.0;5880.0;0.0;4740.0;4080.0;0.0;2580.0;2760.0;555.0;4885;0.0;19.0;13.0;23.0;3.0;75.0;82.0;0.0;0.0;0;0;15.154545454545454;2.8883875032872592;8.0;25.0;41.60401002506266;26.64579855082086;6;97
4;4;52;187;46;48;53;7.0;22.0;14.0;12.0;13.0;96;25;28800.0;0.0;0.0;3600.0;19380.0;5820.0;1380.0;3230.0;1025.0;17266;0.0;12.0;8.0;17.0;1.0;7.0;55.0;0.0;0.0;0;0;13.172173913043478;2.296293717998521;8.0;22.0;25.171919770773638;24.33020719752229;1;88
5;5;80;119;49;53;53;7.0;21.0;13.0;13.0;12.0;96;33;20880.0;0.0;0.0;4620.0;14160.0;2100.0;3960.0;2964.0;759.0;21394;0.0;13.0;9.0;19.0;5.0;11.0;55.0;0.0;0.0;0;0;12.920517560073938;2.1903764711075304;7.0;19.0;32.583333333333336;26.0676584575661;3;91
6;6;32;119;49;51;53;7.0;23.0;13.0;12.0;15.0;99;38;28980.0;0.0;0.0;2460.0;21240.0;5280.0;2880.0;3155.0;950.0;12423;0.0;12.0;7.0;16.0;2.0;8.0;54.0;74.43611111111112;18.19978102398454;49;119;12.888;2.243625637222039;7.0;22.0;37.973753280839894;30.96563744194278;2;96
7;7;78;142;50;51;52;8.0;22.0;14.0;15.0;13.0;96;29;12300.0;0.0;0.0;4320.0;7980.0;0.0;4320.0;2583.0;378.0;7539;0.0;15.0;11.0;21.0;3.0;36.0;68.0;0.0;0.0;0;0;14.053968253968254;2.097680154536964;8.0;21.0;28.366834170854272;16.145883478277327;1;76
8;8;52;124;47;50;51;8.0;20.0;14.0;13.0;14.0;99;32;25740.0;0.0;0.0;2340.0;19380.0;4020.0;1620.0;2997.0;792.0;10731;0.0;13.0;9.0;16.0;1.0;7.0;54.0;0.0;0.0;0;0;13.391666666666667;1.8730360084336042;8.0;19.0;32.0027397260274;26.930402296222145;1;98
9;9;51;101;54;59;53;8.0;20.0;13.0;14.0;14.0;93;30;25440.0;0.0;0.0;3240.0;20520.0;1680.0;5400.0;2637.0;432.0;9633;0.0;14.0;9.0;18.0;4.0;24.0;62.0;0.0;0.0;0;0;13.388794567062819;1.874666260798507;9.0;18.0;29.10928961748634;14.620110075544565;4;83
10;10;48;125;52;57;53;7.0;21.0;14.0;14.0;15.0;96;31;28260.0;0.0;0.0;2340.0;24120.0;1800.0;4560.0;2755.0;550.0;9899;0.0;14.0;9.0;19.0;5.0;18.0;60.0;0.0;0.0;0;0;13.891156462585034;2.0089231274446626;8.0;21.0;31.275204359673026;18.164042417571537;5;89
11;11;78;135;56;59;54;7.0;22.0;14.0;15.0;14.0;78;34;21420.0;0.0;0.0;3540.0;16620.0;1260.0;6660.0;2510.0;305.0;5800;0.0;15.0;10.0;19.0;4.0;28.0;65.0;0.0;0.0;0;0;14.405959031657355;2.1874455273233395;8.0;19.0;33.19130434782609;11.782002230501668;9;76
12;12;82;122;50;55;55;7.0;22.0;14.0;14.0;13.0;95;31;30000.0;0.0;0.0;4500.0;22140.0;3360.0;1680.0;2706.0;501.0;8204;0.0;14.0;10.0;20.0;2.0;15.0;59.0;0.0;0.0;0;0;13.829346092503988;2.0201299687758443;7.0;20.0;30.88051948051948;20.114122705146062;3;91
13;13;84;120;51;54;55;7.0;20.0;13.0;13.0;12.0;96;22;28440.0;0.0;0.0;3900.0;21240.0;3300.0;1080.0;2503.0;298.0;6741;0.0;13.0;9.0;19.0;0.0;15.0;58.0;0.0;0.0;0;0;13.124794745484401;1.8465409900192638;8.0;23.0;22.71536523929471;16.045812582755275;3;91
14;14;82;172;43;46;54;6.0;20.0;14.0;12.0;13.0;98;23;26940.0;0.0;0.0;2340.0;17940.0;6660.0;420.0;3118.0;913.0;13915;0.0;12.0;7.0;16.0;1.0;9.0;52.0;0.0;0.0;0;0;13.182724252491694;2.34835785284663;7.0;19.0;22.716180371352785;17.929913012502354;1;85
15;15;72;123;50;52;55;7.0;21.0;14.0;13.0;13.0;94;31;27720.0;0.0;0.0;6300.0;16860.0;4560.0;1500.0;2557.0;352.0;7596;0.0;13.0;9.0;17.0;2.0;15.0;55.0;0.0;0.0;0;0;13.40967741935484;2.0782832305208805;8.0;21.0;31.31377551020408;20.82424053618254;7;88
16;16;22;114;49;52;54;7.0;21.0;13.0;13.0;16.0;97;51;22440.0;0.0;0.0;4320.0;15600.0;2520.0;1140.0;2974.0;769.0;13189;0.0;13.0;9.0;17.0;1.0;17.0;57.0;78.23194444444445;14.903032189502849;49;114;12.981636060100167;2.096502372547827;8.0;21.0;51.11081081081081;28.04371378983835;5;95
17;17;23;117;62;67;54;7.0;24.0;13.0;16.0;16.0;97;54;11280.0;0.0;0.0;4440.0;6840.0;0.0;5820.0;3071.0;866.0;15282;0.0;16.0;9.0;22.0;3.0;50.0;72.0;0.0;0.0;0;0;14.032590051457976;2.5464402857092856;9.0;22.0;53.498542274052475;16.941999261684163;18;96
18;18;77;128;55;58;55;7.0;23.0;14.0;16.0;12.0;97;50;11940.0;0.0;0.0;4740.0;7200.0;0.0;3660.0;3321.0;1116.0;19241;0.0;16.0;10.0;22.0;4.0;56.0;76.0;84.44305555555556;11.686273125015909;55;128;14.3001808318264;2.847596614207427;7.0;22.0;49.03323262839879;18.271751465984472;13;94
19;19;83;114;52;53;55;6.0;20.0;14.0;12.0;13.0;97;23;23673.0;0.0;0.0;6420.0;14100.0;3180.0;600.0;2473.0;268.0;5639;0.0;12.0;7.0;19.0;1.0;14.0;60.0;0.0;0.0;0;0;13.367924528301886;2.1653015754261618;7.0;19.0;22.313725490196077;14.682242437157477;3;91
20;20;81;147;47;50;54;7.0;22.0;14.0;13.0;13.0;96;30;32280.0;0.0;0.0;3480.0;22740.0;6060.0;2580.0;2704.0;499.0;9184;0.0;13.0;8.0;20.0;1.0;11.0;55.0;68.54861111111111;14.987045267455672;47;147;13.251184834123222;2.1103302719791532;8.0;22.0;29.28927680798005;22.778366376645934;1;96
21;21;63;182;47;50;55;7.0;22.0;14.0;13.0;13.0;95;35;29520.0;0.0;0.0;3660.0;21540.0;4320.0;1260.0;3242.0;1037.0;16191;0.0;13.0;8.0;17.0;2.0;13.0;55.0;0.0;0.0;0;0;13.506108202443281;2.308353682015935;8.0;21.0;35.8;27.219005964845326;3;88
22;22;59;128;49;54;55;8.0;22.0;14.0;13.0;13.0;93;36;25020.0;0.0;0.0;6900.0;15420.0;2700.0;5400.0;2566.0;361.0;6490;0.0;13.0;9.0;18.0;3.0;16.0;57.0;69.79583333333333;12.875417334120776;49;128;13.606927710843374;2.0609712781191565;9.0;20.0;35.42216981132076;20.01093048031863;6;88
23;23;25;134;51;55;55;6.0;22.0;13.0;13.0;15.0;99;42;24840.0;0.0;0.0;2640.0;19260.0;2940.0;5280.0;2936.0;731.0;10161;0.0;13.0;8.0;19.0;3.0;25.0;60.0;0.0;0.0;0;0;13.299840510366826;2.1303719917065904;6.0;20.0;41.529262086513995;25.800364589313244;5;98
24;24;90;136;52;55;54;6.0;23.0;13.0;15.0;12.0;99;39;15420.0;0.0;0.0;3780.0;11100.0;540.0;8580.0;2657.0;452.0;4722;0.0;15.0;9.0;23.0;6.0;60.0;73.0;0.0;0.0;0;0;14.1743264659271;2.711957465442788;7.0;23.0;38.34140435835351;23.7017823006272;6;95
