Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
14;16;22;139;52;55;54;7.0;22.0;14.0;13.0;18.0;98;36;25200.0;0.0;0.0;8220.0;11220.0;5760.0;0.0;2590.0;643.0;13757;0.0;13.0;7.0;17.0;0.0;21.0;59.0;76.47638888888889;17.311187720465913;52;139;13.727564102564102;2.509496673355669;7.0;22.0;36.520725388601036;22.686894153082957;5;94
15;17;47;152;59;58;54;8.0;25.0;16.0;18.0;16.0;96;65;11700.0;1500.0;0.0;2160.0;9540.0;0.0;6360.0;3087.0;1140.0;15848;0.0;18.0;12.0;23.0;3.0;74.0;85.0;0.0;0.0;0;0;16.213768115942027;2.765855268541656;8.0;23.0;64.0273556231003;12.54544974963611;26;89
16;18;89;100;56;58;55;7.0;23.0;14.0;16.0;14.0;81;30;22500.0;0.0;0.0;3540.0;18360.0;600.0;540.0;2070.0;123.0;4057;0.0;16.0;9.0;21.0;1.0;40.0;73.0;73.86527777777778;6.864960542943625;56;100;14.954828660436137;2.5399272781163225;8.0;22.0;29.146341463414632;11.801531474842383;3;77
17;19;75;127;53;56;55;5.0;21.0;13.0;14.0;14.0;93;22;37740.0;0.0;0.0;5520.0;23400.0;8820.0;300.0;2208.0;261.0;9798;0.0;14.0;10.0;20.0;0.0;16.0;61.0;68.39305555555555;10.224274307158659;53;127;13.834375;2.0541283697410444;7.0;20.0;22.113580246913582;14.064821303270907;4;83
18;20;89;108;54;55;56;7.0;22.0;13.0;14.0;12.0;95;24;22977.0;0.0;0.0;7260.0;11400.0;4320.0;0.0;2276.0;329.0;4205;0.0;14.0;10.0;19.0;0.0;21.0;61.0;0.0;0.0;0;0;13.641304347826088;2.1057969767696982;7.0;21.0;24.34983498349835;13.436431129244156;8;94
19;21;83;90;49;51;55;7.0;22.0;13.0;12.0;12.0;84;16;34920.0;0.0;0.0;8460.0;15600.0;10860.0;600.0;1954.0;7.0;501;0.0;12.0;8.0;17.0;1.0;17.0;55.0;59.47222222222222;6.238928465294479;49;90;12.959097320169253;1.911222082353232;7.0;21.0;15.943844492440604;7.084272111783055;1;76
20;22;86;99;46;47;54;7.0;21.0;13.0;12.0;13.0;88;19;26160.0;0.0;0.0;7440.0;13200.0;5520.0;1680.0;2014.0;67.0;2612;0.0;12.0;9.0;17.0;2.0;9.0;51.0;0.0;0.0;0;0;12.823843416370106;2.0104533306442725;8.0;21.0;18.838440111420613;14.215279700165393;1;86
21;23;87;142;50;52;54;7.0;20.0;13.0;13.0;13.0;99;27;27297.0;0.0;0.0;5340.0;14340.0;7620.0;120.0;2367.0;420.0;9475;0.0;13.0;10.0;17.0;0.0;21.0;56.0;68.72222222222223;14.112467126447513;50;142;13.1504;2.0238033106011066;7.0;20.0;26.744125326370757;14.504066619983874;3;96
22;24;77;182;50;51;53;7.0;23.0;14.0;13.0;13.0;100;34;29880.0;0.0;0.0;9480.0;11880.0;8520.0;120.0;3170.0;1223.0;9497;0.0;13.0;9.0;17.0;0.0;21.0;56.0;77.49166666666666;26.403649526785752;50;182;13.410865874363328;2.130930935680107;8.0;20.0;33.69613259668508;23.258609442956544;5;93
23;25;72;121;53;54;52;7.0;22.0;14.0;13.0;14.0;98;34;22500.0;0.0;0.0;5820.0;10380.0;6300.0;120.0;2393.0;446.0;10265;0.0;13.0;7.0;19.0;0.0;19.0;59.0;0.0;0.0;0;0;13.816112084063047;2.2503908081794903;7.0;21.0;33.09659090909091;18.92799723391754;7;90
24;26;46;124;55;56;52;6.0;22.0;14.0;14.0;14.0;96;31;27820.0;4920.0;0.0;6540.0;18900.0;2400.0;2100.0;2352.0;405.0;6686;0.0;14.0;9.0;19.0;2.0;24.0;64.0;0.0;0.0;0;0;13.875451263537906;2.1631998198551026;7.0;20.0;30.220289855072465;12.900203118389035;10;78
25;27;92;106;52;56;52;7.0;21.0;13.0;14.0;13.0;82;27;15180.0;0.0;0.0;2520.0;12120.0;540.0;240.0;2173.0;226.0;6535;0.0;14.0;11.0;18.0;0.0;25.0;64.0;0.0;0.0;0;0;13.38566552901024;2.23104055615636;7.0;19.0;26.14666666666667;9.843703006942503;10;65
26;28;86;153;54;56;53;7.0;22.0;14.0;13.0;12.0;100;30;27600.0;0.0;0.0;6660.0;13680.0;7260.0;180.0;2463.0;516.0;4702;0.0;13.0;8.0;18.0;0.0;16.0;60.0;0.0;0.0;0;0;13.435772357723577;2.195047273646936;7.0;20.0;29.24863387978142;19.081531591056613;5;100
27;29;71;109;52;53;54;6.0;21.0;14.0;12.0;14.0;96;31;26400.0;0.0;0.0;5460.0;13920.0;7020.0;0.0;2214.0;267.0;5461;0.0;12.0;9.0;17.0;0.0;16.0;57.0;71.13888888888889;12.230092163225413;52;109;13.145833333333334;2.3492119405138805;6.0;21.0;29.944584382871536;15.738638367838877;8;95
