Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;11;21;130;70;64;61;8.0;26.0;15.0;19.0;20.0;98;50;18780.0;0;0.0;4980.0;11580.0;2220.0;660.0;4251.0;2016.0;22357;0.0;19.0;11.0;24.0;0.0;38.0;79.0;92.4125;12.172058594036864;70;130;16.00189753320683;3.468206942711204;8.0;24.0;49.28617363344051;17.69203597118953;19;95
11;12;50;155;74;65;62;7.0;26.0;16.0;20.0;19.0;96;56;10200.0;0;0.0;3600.0;6600.0;0.0;1500.0;4462.0;2227.0;16622;0.0;20.0;16.0;25.0;2.0;60.0;86.0;96.85694444444445;14.263505553109313;74;155;16.381882770870337;3.2544259258798407;8.0;25.0;55.17717717717718;15.555436710388125;23;94
12;13;90;131;65;68;64;9.0;25.0;18.0;19.0;19.0;94;30;21660.0;0;0.0;5580.0;16080.0;0.0;240.0;2942.0;707.0;7077;0.0;19.0;15.0;24.0;0.0;35.0;74.0;0.0;0.0;0;0;18.117753623188406;2.7111371265593727;10.0;24.0;29.56353591160221;13.480601847520099;12;88
13;14;64;130;59;62;64;8.0;26.0;17.0;19.0;19.0;97;28;37740.0;4500;0.0;5460.0;23460.0;8820.0;660.0;2652.0;417.0;5978;0.0;19.0;10.0;24.0;1.0;15.0;68.0;75.98472222222222;12.322677375498284;59;130;17.48714069591528;2.699565913420262;8.0;24.0;27.03529411764706;18.374564938474073;6;91
14;15;80;112;60;62;64;10.0;25.0;18.0;19.0;18.0;96;29;16405.0;5760;0.0;1680.0;11280.0;3480.0;600.0;2385.0;150.0;1140;0.0;19.0;16.0;24.0;1.0;21.0;69.0;73.69444444444444;8.792103289140409;60;112;18.128057553956836;2.3492239274781244;10.0;24.0;28.984478935698448;14.244996892949993;8;91
15;16;76;136;57;59;63;4.0;25.0;18.0;18.0;18.0;99;31;25860.0;0;0.0;3900.0;14880.0;7080.0;1260.0;3013.0;778.0;6984;0.0;18.0;12.0;22.0;1.0;17.0;64.0;76.09722222222223;15.006627908122447;57;136;17.67295597484277;2.599581135456786;6.0;23.0;30.746268656716417;19.8345218551231;6;97
16;17;82;112;55;58;63;8.0;25.0;17.0;18.0;18.0;95;29;21540.0;4740;0.0;2520.0;12720.0;6300.0;480.0;2362.0;127.0;875;0.0;18.0;10.0;21.0;1.0;17.0;63.0;72.50694444444444;11.033154912818315;55;112;17.464233576642336;2.4322569863465775;8.0;23.0;29.103370786516855;16.31413841529193;5;91
17;18;55;134;56;59;62;8.0;23.0;17.0;18.0;18.0;98;30;25920.0;6480;0.0;4260.0;14100.0;7560.0;780.0;2871.0;636.0;4280;0.0;18.0;9.0;21.0;1.0;16.0;63.0;74.95416666666667;15.473790003852752;56;134;17.03787878787879;2.4495061438877808;8.0;23.0;30.0;20.377167908289337;2;97
18;19;50;151;59;61;61;7.0;25.0;16.0;18.0;19.0;99;39;18420.0;0;0.0;2460.0;14700.0;1260.0;3780.0;3817.0;1582.0;5817;0.0;18.0;13.0;23.0;3.0;23.0;67.0;85.50555555555556;19.44893519570965;59;151;16.63275039745628;2.8109951453486945;8.0;24.0;38.60968660968661;24.23845964810084;8;99
19;20;35;139;56;59;60;8.0;26.0;17.0;19.0;18.0;98;32;21359.0;3600;0.0;4740.0;15960.0;660.0;2760.0;3119.0;884.0;7478;0.0;19.0;10.0;23.0;5.0;25.0;67.0;79.94027777777778;15.47104966382751;56;139;17.302936630602783;2.82477021549142;9.0;24.0;31.33417721518987;20.1086849809926;5;96
20;21;65;137;60;64;60;9.0;24.0;17.0;18.0;19.0;93;32;10500.0;0;0.0;2520.0;6000.0;1980.0;180.0;2820.0;585.0;6973;0.0;18.0;14.0;23.0;0.0;22.0;70.0;80.12638888888888;11.532773265008672;60;137;17.223088923556944;2.384000977633896;9.0;23.0;31.82512315270936;14.19347173045265;8;89
21;22;32;138;56;58;60;7.0;26.0;16.0;19.0;20.0;100;37;18000.0;4980;0.0;4440.0;10080.0;3480.0;60.0;3396.0;1161.0;7413;0.0;19.0;14.0;22.0;0.0;12.0;63.0;83.10277777777777;16.483931335817637;56;138;16.933444259567388;3.0512368323287458;8.0;26.0;37.151933701657455;24.70928447678566;2;99
22;23;84;124;65;69;61;9.0;26.0;17.0;20.0;18.0;97;37;8280.0;0;0.0;4440.0;3840.0;0.0;1320.0;2544.0;309.0;1938;0.0;20.0;14.0;24.0;1.0;25.0;85.0;80.04722222222222;9.351648283446291;65;124;18.266176470588235;2.8447118273425938;9.0;25.0;36.470454545454544;17.338056926172744;15;96
23;24;28;124;60;62;62;9.0;24.0;17.0;18.0;19.0;99;36;26160.0;0;0.0;2880.0;17460.0;5820.0;1380.0;2812.0;577.0;1683;0.0;18.0;13.0;22.0;1.0;17.0;67.0;79.39166666666667;13.457110367550845;60;124;17.322727272727274;2.196505175551812;9.0;24.0;36.16588785046729;22.29303681795869;5;94
24;25;32;147;62;64;62;7.0;25.0;15.0;19.0;20.0;99;43;6360.0;0;0.0;2880.0;2520.0;960.0;0.0;2976.0;741.0;13649;0.0;19.0;16.0;21.0;0.0;24.0;71.0;82.177545691906;13.066402703730605;62;147;16.289693593314762;2.506744032460535;8.0;22.0;41.886877828054295;21.202767251489146;11;88
25;27;50;154;69;68;64;8.0;25.0;18.0;0.0;19.0;99;54;0.0;6540;0.0;0.0;0.0;0.0;0.0;3309.0;1074.0;6002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;17.661202185792348;3.457781701098877;9.0;25.0;52.75892857142857;19.676284463297744;15;96
