Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
0;16;73;93;63;62;58;7.0;21.0;14.0;0.0;14.0;51;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2611.0;486.0;10309;0.0;14.0;10.0;18.0;3.0;10.0;53.0;74.6421052631579;6.405451279510509;63;93;14.373493975903614;2.4133706038755127;9.0;19.0;18.735849056603772;4.998682631722861;10;32
1;17;35;144;48;49;58;7.0;23.0;14.0;14.0;15.0;99;29;24480.0;0.0;0.0;2760.0;16080.0;5640.0;1800.0;2981.0;856.0;7417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;13.716287215411558;2.075644152921291;7.0;22.0;28.768996960486323;26.8603527990485;2;99
2;18;44;124;50;50;56;8.0;26.0;16.0;15.0;14.0;99;30;10800.0;900.0;0.0;4080.0;4860.0;1860.0;120.0;2632.0;507.0;5754;0.0;15.0;9.0;17.0;0.0;39.0;59.0;0.0;0.0;0;0;15.136442141623489;2.220263513749349;8.0;25.0;30.4572192513369;22.535225871991198;3;98
3;19;83;110;50;51;54;7.0;22.0;15.0;14.0;15.0;96;31;17880.0;1800.0;0.0;4920.0;10620.0;2340.0;6060.0;2293.0;168.0;2186;0.0;14.0;8.0;20.0;6.0;15.0;56.0;0.0;0.0;0;0;14.752613240418118;2.074765878290888;8.0;20.0;30.791549295774647;21.185470349692753;2;94
4;20;79;118;46;47;54;8.0;22.0;14.0;15.0;15.0;99;29;28260.0;0.0;0.0;7560.0;13980.0;6720.0;1260.0;2416.0;291.0;3884;0.0;15.0;10.0;20.0;2.0;21.0;55.0;0.0;0.0;0;0;14.627287853577371;2.0051981031676913;7.0;21.0;29.3048128342246;23.773735751790987;2;98
5;21;37;157;46;48;52;8.0;20.0;14.0;15.0;14.0;96;26;24928.0;4800.0;0.0;6420.0;15360.0;3180.0;1380.0;2738.0;613.0;8639;0.0;15.0;9.0;18.0;1.0;13.0;53.0;0.0;0.0;0;0;14.420047732696897;1.9892741021711526;8.0;21.0;26.41304347826087;20.352336323941536;5;92
6;22;96;122;50;52;51;6.0;23.0;15.0;14.0;14.0;96;34;11040.0;0.0;0.0;2820.0;7560.0;660.0;3660.0;2414.0;289.0;5664;0.0;14.0;8.0;21.0;3.0;15.0;56.0;0.0;0.0;0;0;14.375;2.483835730289935;7.0;21.0;33.267352185089976;20.412594741837076;5;94
7;23;28;98;46;47;49;8.0;23.0;15.0;14.0;15.0;89;18;40117.0;8100.0;0.0;7260.0;22200.0;10680.0;180.0;2177.0;52.0;1842;0.0;14.0;8.0;20.0;0.0;9.0;51.0;0.0;0.0;0;0;14.159574468085106;2.2533026580040194;8.0;23.0;18.881748071979434;17.28117394101801;1;81
8;24;86;118;50;52;50;8.0;21.0;13.0;15.0;15.0;98;28;6060.0;0.0;0.0;2220.0;3180.0;660.0;240.0;2349.0;224.0;5810;0.0;15.0;12.0;17.0;0.0;25.0;55.0;0.0;0.0;0;0;13.845410628019323;2.276802932769908;8.0;20.0;27.548076923076923;15.985498120106516;10;94
9;25;67;112;47;50;50;7.0;22.0;14.0;15.0;15.0;96;35;26100.0;0.0;0.0;8040.0;13620.0;4440.0;840.0;2704.0;579.0;13328;0.0;15.0;9.0;22.0;1.0;17.0;55.0;0.0;0.0;0;0;14.567632850241546;2.3873692797222303;7.0;22.0;34.94736842105263;25.51367661300861;8;91
10;26;81;104;49;50;49;7.0;21.0;13.0;15.0;14.0;92;25;19380.0;0.0;0.0;3720.0;12720.0;2940.0;1440.0;2332.0;207.0;6165;0.0;15.0;9.0;18.0;1.0;15.0;53.0;0.0;0.0;0;0;13.972332015810277;2.120673996178078;7.0;20.0;24.975384615384616;18.89874257737581;4;91
11;27;57;118;47;47;49;7.0;22.0;14.0;14.0;14.0;99;25;30333.0;0.0;0.0;7860.0;17460.0;5040.0;2160.0;2621.0;496.0;7436;0.0;14.0;9.0;18.0;2.0;20.0;53.0;0.0;0.0;0;0;14.010733452593918;2.103721720955701;7.0;20.0;24.81869688385269;19.222743596836196;3;98
12;28;81;112;47;49;50;7.0;21.0;14.0;14.0;15.0;98;30;22560.0;0.0;0.0;4680.0;15540.0;2340.0;4500.0;2495.0;370.0;7022;0.0;14.0;9.0;18.0;4.0;15.0;54.0;0.0;0.0;0;0;13.82897384305835;1.9544422787706461;8.0;20.0;29.00955414012739;20.221462658040053;5;97
